Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANNPA;Solvabilité
DRW8.DE;Healthcare;Medical Devices;https://www.draeger.com/;Drägerwerk AG & Co. KGaA;45,5;298,18;2,13;0,51
DRW3.DE;Healthcare;Medical Devices;https://www.draeger.com/;Drägerwerk AG & Co. KGaA;50;352,27;1,98;0,51
DHL.DE;Industrials;Integrated Freight & Logistics;https://www.dpdhl.com/;Deutsche Post AG;39,75;44,28;-1,9;0,35
DTE.DE;Communication Services;Telecom Services;https://www.telekom.com/;Deutsche Telekom AG;22,12;28,6;-0,68;0,2
PGN.DE;Consumer Cyclical;Auto Parts;https://www.paragon.ag/;paragon GmbH & Co. KGaA;3,7;15,25;-0,23;0,04
DUE.DE;Industrials;Specialty Industrial Machinery;https://www.durr-group.com/;Dürr Aktiengesellschaft;24,74;58,77;-2,32;0,29
UBK.DE;Financial Services;Banks - Regional;https://www.umweltbank.de/;UmweltBank AG;6,54;0;0;0
DIE.DE;Consumer Cyclical;Textile Manufacturing;https://www.dierig.de/;Dierig Holding AG;9,95;28,02;-0,97;0,46
EDL.DE;Communication Services;Entertainment;https://www.edel.com/;Edel SE & Co. KGaA;4,7;8,54;-2,4;0,28
EIN3.DE;Industrials;Tools & Accessories;https://www.einhell.com/;Einhell Germany AG;163,8;453,67;1,42;0,48
EUZ.DE;Healthcare;Medical Devices;https://www.ezag.com/;Eckert & Ziegler SE;46,36;18,75;52,68;0,6
EVT.DE;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.evotec.com/;Evotec SE;10,48;12,72;-10,69;0,7
ELG.DE;Technology;Semiconductors;https://www.elmos.com/;Elmos Semiconductor SE;78,3;46,72;11,5;0,63
LSX.DE;Communication Services;Telecom Services;https://www.lstelcom.com/;LS telcom AG;3,86;4,16;-4,65;0,49
IXX.DE;Technology;Information Technology Services;https://www.initse.com/;init innovation in traffic systems SE;39,8;22,61;49,14;0,52
AB9.DE;Industrials;Engineering & Construction;https://www.abo-wind.com/;ABO Wind AG;54;53,45;2,82;0,43
FIE.DE;Healthcare;Medical Instruments & Supplies;https://www.fielmann-group.com/;Fielmann Group AG;46,85;16,77;-10,9;0,55
FRA.DE;Industrials;Airports & Air Services;https://www.fraport.com/;Fraport AG;51,8;203,21;-0,46;0,27
FEV.DE;Technology;Electronics & Computer Distribution;https://www.fortecag.de/;FORTEC Elektronik AG;22;21,49;1,71;1,01
FRS.DE;Financial Services;Credit Services;https://www.foris.com/;FORIS AG;2,06;4,72;0,89;0,76
FRE.DE;Healthcare;Medical Care Facilities;https://www.fresenius.com/;Fresenius SE & Co. KGaA;28,72;49,12;-1,23;0,44
FME.DE;Healthcare;Medical Care Facilities;https://www.freseniusmedicalcare.com/;Fresenius Medical Care AG;42,06;0;0;0
FPE.DE;Basic Materials;Specialty Chemicals;https://www.fuchs.com/group;Fuchs SE;33,5;32,51;3,3;0,8
FPE3.DE;Basic Materials;Specialty Chemicals;https://www.fuchs.com/group;Fuchs SE;42,96;32,5;4,23;0,8
GFT.DE;Technology;Information Technology Services;https://www.gft.com/;GFT Technologies SE;28;14,44;-36,36;0,49
DB1.DE;Financial Services;Financial Data & Stock Exchanges;https://deutsche-boerse.com/dbg-de/;Deutsche Börse AG;180,2;1554,31;-2,2;0,09
E4C.DE;Communication Services;Telecom Services;https://www.ecotel.de/;ecotel communication ag;14,9;13,7;-5,02;0,52
MSAG.DE;Consumer Cyclical;Auto Parts;https://www.ms-industrie.de/;MS Industrie AG;1,61;7,12;-1,33;0,36
IVX.DE;;;https://www.ivx.com/;InVision Aktiengesellschaft;6;8,48;-3,75;0,52
IS7.DE;Consumer Cyclical;Auto Parts;https://www.intica-systems.com/;InTiCa Systems SE;3,96;16,32;-1,27;0,32
GIL.DE;Industrials;Tools & Accessories;https://www.dmgmori.com/;DMG MORI AKTIENGESELLSCHAFT;43,5;32,03;6,75;0,56
GMM.DE;Consumer Cyclical;Auto Parts;https://www.grammer.com/;Grammer AG;10,4;108;-0,3;0,21
GBF.DE;Industrials;Engineering & Construction;https://www.bilfinger.com/;Bilfinger SE;48,85;68,55;-14,71;0,45
YOC.DE;Communication Services;Advertising Agencies;https://www.yoc.com/;YOC AG;16,9;3,64;-29,14;0,31
OHB.DE;Industrials;Aerospace & Defense;https://www.ohb.de/;OHB SE;43,4;58,6;-25,09;0,34
HAW.DE;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.hawesko-holding.com/;Hawesko Holding SE;30,3;43,33;-2,53;0,29
MAK.DE;Healthcare;Medical Care Facilities;https://www.maternus.de/;Maternus-Kliniken Aktiengesellschaft;1,7;7,43;-0,2;0,35
B8F.DE;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.biofrontera.com/;Biofrontera AG;6,804;9,73;2,97;0,77
HEI.DE;Basic Materials;Building Materials;https://www.heidelbergmaterials.de/;Heidelberg Materials AG;102,6;147,12;-2,26;0,53
HEN.DE;Consumer Defensive;Household & Personal Products;https://www.henkel.com/;Henkel AG & Co. KGaA;73,7;57,45;-7,73;0,68
HEN3.DE;Consumer Defensive;Household & Personal Products;https://www.henkel.com/;Henkel AG & Co. KGaA;83,08;90,5;-5,53;0,68
HMU.DE;Energy;Thermal Coal;https://www.hms-ag.com/;HMS Bergbau AG;24,4;49,43;6,59;0,17
1COV.DE;Basic Materials;Specialty Chemicals;https://www.covestro.com/;Covestro AG;48,49;65,74;-8,11;0,51
HOT.DE;Industrials;Engineering & Construction;https://www.hochtief.com/;HOCHTIEF Aktiengesellschaft;102,3;238,06;-1,75;0,09
HBH.DE;Consumer Cyclical;Home Improvement Retail;https://www.hornbach-holding.de/;HORNBACH Holding AG & Co. KGaA;78;275,63;-1,79;0,47
ECV.DE;Utilities;Utilities - Renewable;https://www.encavis.com/;Encavis AG;16,98;18,86;-1,48;0,36
INH.DE;Industrials;Conglomerates;https://www.indus.de/;INDUS Holding AG;28,7;49,83;-2,43;0,41
CEA.DE;Industrials;Electrical Equipment & Parts;https://www.friwo.com/;FRIWO AG;22,6;8,18;-51,36;0,19
SZG.DE;Basic Materials;Steel;https://www.salzgitter-ag.com/;Salzgitter AG;22,38;190,33;4,59;0,5
C1V.DE;Communication Services;Telecom Services;https://www.mvise.de/;mVISE AG;0,665;0,71;-0,92;0
IUR.DE;Industrials;Conglomerates;https://www.kap.de/;KAP AG;11,3;50,28;17,38;0,61
MLL.DE;Industrials;Integrated Freight & Logistics;https://www.lila-logistik.com/de;Müller - Die lila Logistik SE;6,45;12,12;-1,49;0,26
37773.DE;;;;;0;0;0;0
PCZ.DE;Financial Services;Banks—Diversified;https://www.procredit-holding.com/;ProCredit Holding AG;9,72;169,05;-0,06;0,1
ITN.DE;Communication Services;Entertainment;https://www.intertainment.de/;Intertainment AG;0,39;0,02;-0,6;158
JEN.DE;Technology;Electronic Components;https://www.jenoptik.com/;Jenoptik AG;27,08;29,01;-8,52;0,56
IFX.DE;Technology;Semiconductors;https://www.infineon.com/;Infineon Technologies AG;38;14,66;-30,16;0,65
O4B.DE;Financial Services;Capital Markets;https://www.ovb.eu/;OVB Holding AG;19,9;19,64;4,65;0,66
KSB.DE;Industrials;Specialty Industrial Machinery;https://www.ksb.com/;KSB SE & Co. KGaA;665;0;0;0,44
KSB3.DE;Industrials;Specialty Industrial Machinery;https://www.ksb.com/;KSB SE & Co. KGaA;612;0;0;0,44
DEZ.DE;Industrials;Specialty Industrial Machinery;https://www.deutz.com/;DEUTZ Aktiengesellschaft;5,495;12,61;34,34;0,49
KRN.DE;Industrials;Specialty Industrial Machinery;https://www.krones.com/;Krones AG;127,6;149,19;14,37;0,42
LPK.DE;Industrials;Specialty Industrial Machinery;https://www.lpkf.com/;LPKF Laser & Electronics SE;8,15;5,16;6,79;0,69
NEM.DE;Technology;Software—Application;https://www.nemetschek.com/;Nemetschek SE;87,45;5,99;-312,32;0,77
LEI.DE;Consumer Defensive;Household & Personal Products;https://www.leifheit-group.com/;Leifheit Aktiengesellschaft;17,35;22,76;3,67;0,61
ALG.DE;Financial Services;Credit Services;https://www.albis-leasing.de/;ALBIS Leasing AG;2,12;10,62;-0,35;0,13
MLP.DE;Financial Services;Asset Management;https://mlp-se.com/;MLP SE;5,83;33,77;-0,61;0,19
NN6.DE;Healthcare;Diagnostics & Research;https://www.nanorepro.com/;NanoRepro AG;1,745;3,16;0,57;2,89
KWG.DE;Industrials;Industrial Distribution;https://www.khd.com/;KHD Humboldt Wedag International AG;1,6;4,72;1,14;0,86
MUM.DE;Technology;Software—Application;https://www.mum.de/;Mensch und Maschine Software SE;54,8;8,42;210,77;0,61
MED.DE;Healthcare;Medical Care Facilities;https://www.mediclin.de/;MEDICLIN Aktiengesellschaft;2,9;18,06;-0,36;0,26
MRK.DE;Healthcare;Drug Manufacturers—Specialty & Generic;https://www.emdgroup.com/;Merck KGaA;165,85;186,47;-2,29;0,57
G1A.DE;Industrials;Specialty Industrial Machinery;https://www.gea.com/;GEA Group Aktiengesellschaft;37,58;23,45;-9,76;0,46
MDN.DE;Technology;Consumer Electronics;https://www.medion.com/;Medion AG;10,9;15,16;1,29;0,85
MCE.DE;;;https://finance.yahoo.com/sector/technology;;0;0;0;0
MUB.DE;Technology;Computer Hardware;https://www.muehlbauer.de/;Mühlbauer Holding AG;57,5;42,61;10,67;0,45
MOR.DE;Healthcare;Biotechnology;https://www.morphosys.com/;MorphoSys AG;67,95;22,27;-2,2;0,04
MWB.DE;;;https://finance.yahoo.com/sector/industrials;;0;0;0;0
NDA.DE;Industrials;Metal Fabrication;https://www.aurubis.com/;Aurubis AG;76,45;175,18;2,14;0,58
PFV.DE;Industrials;Specialty Industrial Machinery;https://group.pfeiffer-vacuum.com/;Pfeiffer Vacuum Technology AG;156,2;86,05;8,8;0,68
PZS.DE;Financial Services;Asset Management;https://www.scherzer-ag.de/;Scherzer & Co. AG;2,14;2,95;1,43;2,38
PDA.DE;Technology;Information Technology Services;https://prodv.com/;PRO DV AG;0,875;0;0;0
PWO.DE;Consumer Cyclical;Auto Parts;https://www.pwo-group.com/;PWO AG;31,6;132,43;-1,56;0,38
PUM.DE;Consumer Cyclical;Footwear & Accessories;https://www.about.puma.com/;PUMA SE;52,22;40,77;-61,44;0,42
PBY.DE;Real Estate;Real Estate Services;https://www.publity.org/de;Publity AG;5,72;15,19;-1,18;0,53
RTC.DE;Technology;Information Technology Services;https://www.realtech.com/;RealTech AG;1,25;1,58;1,29;2,4
RAA.DE;Industrials;Specialty Industrial Machinery;https://www.rational-online.com/;RATIONAL Aktiengesellschaft;808;88,37;17,36;1,37
RHM.DE;Industrials;Aerospace & Defense;https://www.rheinmetall.com/;Rheinmetall AG;515,4;219,3;-23,44;0,3
RWE.DE;Utilities;Utilities—Diversified;https://www.group.rwe/en;RWE Aktiengesellschaft;35,6;130,01;-1,37;0,34
RHK.DE;Healthcare;Medical Care Facilities;https://www.rhoen-klinikum-ag.com/;RHÖN-KLINIKUM Aktiengesellschaft;12,5;27,06;2,64;0,99
KWS.DE;Basic Materials;Agricultural Inputs;https://www.kws.com/;KWS SAAT SE & Co. KGaA;58,5;89,47;7,29;0,48
MBG.DE;Consumer Cyclical;Auto Manufacturers;https://group.mercedes-benz.com/;Mercedes-Benz Group AG;69;233,04;-1,16;0,4
SAP.DE;Technology;Software—Application;https://www.sap.com/;SAP SE;176,1;34,96;-35,65;0,73
SRT.DE;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Aktiengesellschaft;231,5;149,28;-1,94;0,28
SRT3.DE;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Aktiengesellschaft;292,9;149,46;-2,45;0,28
SKB.DE;Industrials;Specialty Industrial Machinery;https://www.koenig-bauer.com/;Koenig & Bauer AG;12,04;76,97;-1,44;0,31
SIS.DE;Technology;Semiconductor Equipment & Materials;https://www.first-sensor.com/;First Sensor AG;59,8;15,95;11,73;0,96
SHF.DE;Technology;Information Technology Services;https://www.snpgroup.com/;SNP Schneider-Neureither & Partner SE;45,6;24,89;-91,2;0,53
SWA.DE;Consumer Defensive;Beverages—Wineries & Distilleries;https://www.schloss-wachenheim.com/;Schloss Wachenheim AG;15,4;57,37;5,2;0,45
SIX2.DE;Industrials;Rental & Leasing Services;https://www.sixt.com/;Sixt SE;81,7;224,02;2,49;0,29
SIX3.DE;Industrials;Rental & Leasing Services;https://www.sixt.com/;Sixt SE;61,1;410,35;1,02;0,29
SGL.DE;Basic Materials;Chemicals;https://www.sglcarbon.com/;SGL Carbon SE;7,15;11,89;-9,29;0,48
SIE.DE;Industrials;Specialty Industrial Machinery;https://www.siemens.com/;Siemens Aktiengesellschaft;187,7;130,03;-4,53;0,37
CEC.DE;Consumer Cyclical;Specialty Retail;https://www.ceconomy.de/;Ceconomy AG;2,6;23,84;-0,42;0,06
STO3.DE;Industrials;Building Products & Equipment;https://www.sto.de/;Sto SE & Co. KGaA;165,4;437,33;2,61;0,79
YSN.DE;Technology;Software—Infrastructure;https://www.secunet.com/;secunet Security Networks Aktiengesellschaft;149,8;37,92;535;0,48
SPM.DE;Communication Services;Entertainment;https://www.splendidmedien.com/;Splendid Medien AG;1,14;1,96;-1,39;0,41
SZU.DE;Consumer Defensive;Packaged Foods;https://www.suedzucker.de/;Südzucker AG;13,54;48,91;11,1;0,36
HDD.DE;Industrials;Specialty Industrial Machinery;https://www.heidelberg.com/global/en/index.jsp;Heidelberger Druckmaschinen Aktiengesellschaft;1,014;7,37;-0,6;0,23
TTK.DE;Industrials;Business Equipment & Supplies;https://www.takkt.de/;TAKKT AG;13,48;6,43;-9,99;0,65
IVU.DE;Technology;Software—Application;https://www.ivu.com/;IVU Traffic Technologies AG;14,35;7,22;7,55;0,62
TPE.DE;Industrials;Specialty Industrial Machinery;https://www.pvatepla.com/;PVA TePla AG;19,17;13,18;9,22;0,45
DEQ.DE;Real Estate;Real Estate Services;https://www.deutsche-euroshop.de/;Deutsche EuroShop AG;19;57,79;-0,74;0,51
SAX.DE;Communication Services;Advertising Agencies;https://www.stroeer.de/;Ströer SE & Co. KGaA;62,15;49,65;-1,82;0,17
TKA.DE;Industrials;Metal Fabrication;https://www.thyssenkrupp.com/;thyssenkrupp AG;4,927;51,51;1,1;0,43
TTO.DE;Real Estate;Real Estate Services;https://www.ttl-ag.de/;TTL Beteiligungs- und Grundbesitz-AG;0,915;4,47;-0,4;0,39
WSU.DE;Industrials;Specialty Industrial Machinery;https://www.washtec.de/;WashTec AG;40,8;15,87;-26,15;0,37
UZU.DE;Basic Materials;Specialty Chemicals;https://www.uzin-utz.com/;Uzin Utz SE;50,5;76,06;-39,76;0,67
