Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende %
FR0000030769;Industrials;Building Products & Equipment;https://www.placo.fr/;Placoplatre SA;496;0;0;0;0;0
IT0005430951;Communication Services;Telecom Services;https://www.planetel.it/;Planetel S.p.A.;5,15;7,51;0,69;-2,36;0,41;0
FR001400PFU4;Technology;Software - Application;https://planisware.com/;PLANISWARE;26,5;3,15;8,41;16,88;1,67;0
FR0010785790;Healthcare;Biotechnology;https://www.plantadvanced.com/;Plant Advanced Technologies SA;14;10,12;1,38;-4,18;0,52;0
FR0013252186;Consumer Cyclical;Auto Parts;https://groupe-plastivaloire.com/;Plastiques du Val de Loire;2,63;32,99;0,08;-0,48;0,31;0,81
FR0000124570;Consumer Cyclical;Auto Parts;https://www.opmobility.com/;OPmobility SE;10,3;38,42;0,27;-0,59;0,28;0,24
IT0005339160;Industrials;Engineering & Construction;https://www.plc-spa.it/;PLC S.p.A.;1,54;2,8;0,55;-2,05;0,18;0
NL0015001W49;Industrials;Specialty Business Services;https://www.pluxeegroup.com/;Pluxee N.V.;27,785;42,01;0,66;-0,66;0;0
DE000A0JBPG2;Utilities;Utilities - Renewable;https://www.pne-ag.com/;PNE AG;14,12;15,48;0,91;-2,36;0,2;0,04
NO0010466022;Communication Services;Publishing;https://www.polarismedia.no/;Polaris Media ASA;80;84,8;0,94;-1,95;0,53;0,07
NO0012535832;Technology;Electronic Components;https://www.polight.com/;poLight ASA;4,1;1,52;2,7;3,45;1,78;0
IT0004587470;Communication Services;Publishing;https://www.monrif.it/societa-e-investimenti/stampa/;Poligrafici Printing S.p.A.;0,344;1,61;0,21;1,01;0,64;0
NL0000378669;Consumer Defensive;Household & Personal Products;https://group.royaldelft.com/;"B.V. Delftsch Aardewerkfabriek ""De Porceleyne Fles Anno 1653""";12,8;0;0;0;0,46;0
DE000PAG9113;Consumer Cyclical;Auto Manufacturers;https://www.porsche.com/international;Dr. Ing. h.c. F. Porsche AG;70,38;114,08;0,62;-3,62;0,56;0
DE000PAH0038;Consumer Cyclical;Auto Manufacturers;https://www.porsche-se.com/;Porsche Automobil Holding SE;43,3;416,48;0,1;-1,09;0,9;0,07
IT0005545238;Industrials;Aerospace & Defense;https://www.portoaviationgroup.com/;Porto Aviation Group S.p.A.;4,5;0;0;0;0;0
IT0005337495;Communication Services;Advertising Agencies;https://www.portobellospa.com/;Portobello S.p.A.;6,96;20,31;0,34;-3,33;0,11;0
IT0003796171;Industrials;Conglomerates;https://www.posteitaliane.it/;Poste Italiane S.p.A.;12,415;207,25;0,06;-0,08;0,05;0,46
NL0009739416;Industrials;Integrated Freight & Logistics;https://www.postnl.nl/;PostNL N.V.;1,407;3,49;0,4;-0,67;0,11;4,56
FR0000066441;Industrials;Building Products & Equipment;https://www.poujoulat.com/;Poujoulat SA;15,1;42,44;0,36;-14,25;0,38;0,09
FR0013015583;Consumer Defensive;Packaged Foods;https://www.poulaillon.fr/;Poulaillon SA;4,92;0;0;0;0;0
IT0005353815;Technology;Consumer Electronics;https://www.powersoft-audio.com/;Powersoft S.p.A.;16,6;4,84;3,43;6,95;0,86;0
FR0012432516;Healthcare;Biotechnology;https://www.poxelpharma.com/;Poxel S.A.;0,611;0,47;1,3;-0,65;0,84;0
IT0005499949;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.pozzimilano.it/;Pozzi Milano S.p.A.;0,522;0,37;1,41;3,26;0,59;0
FR0014004EC4;Industrials;Specialty Industrial Machinery;https://www.preciamolen.com/;Precia S.A.;30,5;26,03;1,17;5,23;0,65;0,03
FR0010169920;Healthcare;Diagnostics & Research;https://www.predilife.com/;Predilife S.A.;6,3;2,38;2,65;-5,73;0,1;0
IT0005442154;Financial Services;Credit Services;https://www.premiafinancespa.it/;Premia Finance S.p.A.;1,82;0;0;0;0;0
FR0004044600;Communication Services;Advertising Agencies;https://www.prismaflex.com/;Prismaflex International, S.A.;6,35;23,87;0,27;-1,95;0,24;0
IT0004822695;Communication Services;Internet Content & Information;https://www.prismi.net/;Prismi S.p.A.;0,0714;0,36;0,2;-0,17;0,16;0
FR0004052561;Technology;Software - Application;https://www.proactis.com/uk/hubwoo-investors;Proactis SA;0,068;0,11;0,62;2,27;0,67;0
FR0010313486;Technology;Software - Application;https://www.prodware.fr/;Prodware;8;34,48;0,23;-0,23;0,15;0,06
FR0012613610;Technology;Computer Hardware;https://www.prodways-group.com/;Prodways Group SA;0,66;1,17;0,56;-4,4;0,6;0
FR0010380626;Technology;Software - Application;https://www.prologue.fr/;Prologue S.A.;0,225;0,54;0,42;-2,5;0,26;0
FR0013398617;;;;;0,0005;0;0;0;0,26;0
IT0005425365;Industrials;Consulting Services;https://www.promotica.it/;Promotica S.p.A.;1,87;4,05;0,46;4,92;0,25;0
NO0010861990;Energy;Oil & Gas Equipment & Services;https://www.prosafe.com/;Prosafe SE;37,25;26,75;1,39;-1,88;0,06;0,35
DE000PSM7770;Communication Services;Broadcasting;https://www.prosiebensat1.com/;ProSiebenSat.1 Media SE;6,955;10,7;0,65;-0,56;0,24;1,06
NL0013654783;;;;;34,465;0;0;0;0;0
NO0010209331;Financial Services;Insurance - Specialty;https://www.protectorforsikring.no/;Protector Forsikring ASA;246,5;283,35;0,87;-1,08;0,2;0,02
NO0010893902;Consumer Defensive;Farm Products;https://proximarseafood.com/;Proximar Seafood AS;3,5;0;0;0;0;0
BE0003810273;Communication Services;Telecom Services;https://www.proximus.com/;Proximus PLC;7,25;23,68;0,31;-0,42;0,32;1,38
NL00150005Z1;Industrials;Waste Management;https://www.pryme-cleantech.com/;Pryme N.V.;9,38;0,92;10,2;-37,52;0,69;0
IT0004176001;Industrials;Electrical Equipment & Parts;https://www.prysmiangroup.com/;Prysmian S.p.A.;57,26;42,03;1,36;-8,17;0,33;0,03
NO0013178616;Real Estate;Real Estate Services;https://publicproperty.no/;Public Property Invest AS;14,694;40,86;0,36;-0,55;0,34;0
FR0000130577;Communication Services;Advertising Agencies;https://www.publicisgroupe.com/;Publicis Groupe S.A.;101,45;93,52;1,08;-3,95;0,3;0,03
FR0012419307;Communication Services;Electronic Gaming & Multimedia;https://pullupent.com/;Pullup Entertainment Société anonyme;13,04;7,89;1,65;-0,86;0,42;0
DE0006969603;Consumer Cyclical;Footwear & Accessories;https://www.about.puma.com/;PUMA SE;47,13;45,33;1,04;196,38;0,42;0,01
DE000A2G8ZX8;Industrials;Pollution & Treatment Controls;https://www.pyrum.net/;Pyrum Innovations AG;390;13,93;28;-55,56;0,48;0
NL0015001WM6;Healthcare;Diagnostics & Research;https://www.qiagen.com/;Qiagen N.V.;43,64;12,87;3,39;-30,73;0,73;0
BE0974272040;Real Estate;REIT - Retail;https://investor.qrf.be/en;Qrf Comm. VA;10,25;32,4;0,32;-0,64;0,47;0,7
FR0000120560;Technology;Software - Application;https://www.quadient.com/;Quadient S.A.;22,7;39,12;0,58;-1,06;0,44;0,13
ES0105118006;Consumer Cyclical;Packaging & Containers;https://www.quadpack.com/;Quadpack Industries, S.A.;14,6;18,14;0,8;-1,89;0,33;0
FR0011648971;Healthcare;Biotechnology;https://www.quantum-genomics.com/;Quantum Genomics Société Anonyme;0,1248;0,68;0,18;1,25;0,28;0
BE0003730448;Financial Services;Asset Management;https://www.questforgrowth.com/;Quest for Growth NV;4,49;7,44;0,6;0;1;0
FR0010889386;Communication Services;Advertising Agencies;https://www.qwamplify.com/;Qwamplify;3,05;5,99;0,51;10,52;0,61;0,53
IT0005466963;Consumer Cyclical;Leisure;https://racingforce.com/;Racing Force S.P.A.;3,84;2,48;1,55;5,57;0,67;0
IT0005379737;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.radici.it/;Radici Pietro Industries & Brands S.p.A.;1,07;7,91;0,14;53,5;0,46;0
IT0005054967;Industrials;Engineering & Construction;https://www.raiway.it/;Rai Way S.p.A.;5,1;0;0;0;0;0,92
AT0000606306;Financial Services;Banks - Regional;https://www.rbinternational.com/de/home.html;Raiffeisen Bank International AG;16,25;619,3;0,03;-0,03;0,09;0,25
PTRIZ0AM0009;Financial Services;Credit Services;https://www.raize.pt/;Raize - Instituição de Pagamentos, S.A.;0,64;0;0;0;0;0
PTFRV0AE0004;Basic Materials;Steel;https://www.ramadainvestimentos.pt/;Ramada Investimentos e Industria, S.A.;6,38;8,01;0,8;159,5;0,65;2,14
FR0000044471;Healthcare;Medical Care Facilities;https://www.ramsaygds.fr/;Ramsay Générale de Santé SA;15,75;41,29;0,38;-0,4;0,19;0,55
NO0010907389;;;;;6,13;0;0;0;0;0
NL0000379121;Industrials;Staffing & Employment Services;https://www.randstad.com/;Randstad N.V.;46,3;60,95;0,76;-11,02;0,39;0,08
GB00BM9PTW47;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.rnplc.com/;Rapid Nutrition PLC;0,05;0,19;0,26;2,5;0,42;0
IT0004724107;Consumer Cyclical;Textile Manufacturing;https://www.ratti.it/;Ratti S.p.A.;2,18;4,12;0,53;10,38;0,58;1,99
IT0004931496;Communication Services;Publishing;https://www.rcsmediagroup.it/;RCS MediaGroup S.p.A.;0,77;1,82;0,42;-1,31;0,45;8,55
NO0003117202;Energy;Oil & Gas Equipment & Services;https://reachsubsea.no/;Reach Subsea ASA;6,9;11,23;0,61;-1,36;0,31;0
FR0011858190;Real Estate;Real Estate - Development;https://www.realites.com/;Réalités S.A.;10,4;214,63;0,05;-3,87;0,13;0
NO0010112675;Technology;Semiconductor Equipment & Materials;https://www.recsilicon.com/;REC Silicon ASA;8,725;1,18;7,39;-13,22;0,09;0
IT0003828271;Healthcare;Drug Manufacturers - General;https://www.recordati.com/;Recordati Industria Chimica e Farmaceutica S.p.A.;48,84;7,85;6,22;-8,85;0,46;0,05
BE0003656676;Industrials;Building Products & Equipment;https://www.recticel.com/;Recticel SA/NV;13,5;9,41;1,43;6,43;0,93;0,18
ES0173093024;Utilities;Utilities - Regulated Electric;https://www.ree.es/;Redeia Corporación, S.A.;16,79;27;0,62;-1,38;0,38;0,36
IT0005496101;Industrials;Conglomerates;https://redelfi.com/;Redelfi S.p.A.;5,51;2,37;2,32;-91,83;0,51;0
IT0005549354;Financial Services;Asset Management;https://www.longterm.redfish.capital/;RedFish LongTerm Capital S.p.A.;1,3;1,95;0,67;-4,64;0,6;0
PTRED0AP0010;Technology;Information Technology Services;https://www.reditus.pt/;Reditus, Sociedade Gestora de Participações Sociais, S.A.;0,05;0;0;0;0;0
NL0015001BF4;Consumer Cyclical;Specialty Retail;https://refuels.com/;ReFuels N.V.;18;0,75;24;-21,95;0,51;0
IT0005433740;Technology;Software - Application;https://www.relatech.com/;Relatech S.p.A.;2,08;1,38;1,51;-6,5;0,4;0
GB00B2B0DG97;Industrials;Specialty Business Services;https://www.relx.com/;RELX PLC;3581;1,97;1817,77;-773,43;0,23;0
FR0000130395;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.remy-cointreau.com/;Rémy Cointreau SA;80,5;59,64;1,35;5,43;0,54;0,01
PTREL0AM0008;Utilities;Utilities - Diversified;https://www.ren.pt/;REN - Redes Energéticas Nacionais, SGPS, S.A.;2,325;2,5;0,93;-0,48;0,27;2,93
FR0000131906;Consumer Cyclical;Auto Manufacturers;https://www.renaultgroup.com/;Renault SA;49,37;405,5;0,12;-2,89;0,29;0,11
GB00BNR4T868;Industrials;Waste Management;https://www.renewi.com/en;Renewi plc;672;17,66;38,05;-43,35;0,15;0,01
IT0005282865;Technology;Information Technology Services;https://www.reply.com/en/;Reply S.p.A.;134,7;15,5;8,69;13,62;0;0
ES0173516115;Energy;Oil & Gas Integrated;https://www.repsol.com/;Repsol, S.A.;14,15;53,05;0,27;-1,74;0,49;0,48
IT0005543613;Industrials;Waste Management;https://www.recuperoeticosostenibile.it/;Recupero Etico Sostenibile S.p.A.;5,95;4,55;1,31;-3,99;0,34;0
BE0003720340;Real Estate;REIT - Retail;https://www.retailestates.com/;Retail Estates N.V.;63,8;142,53;0,45;-1,05;0,55;0,11
IT0005418204;Technology;Information Technology Services;https://www.reti.it/;Reti S.p.A.;1,9;2,75;0,69;-1,78;0,27;0
IT0005513202;Financial Services;Insurance - Property & Casualty;https://www.revoinsurance.com/;REVO Insurance S.p.A.;8,9;17,5;0,51;-1,06;0,52;0
IT0005528069;Industrials;Infrastructure Operations;https://www.rewaygroup.com/;Reway Group S.p.A.;5,1;3,04;1,68;4,15;0,67;0
FR0010820274;;;;;2,485;0;0;0;0;0
FR0010451203;Technology;Electronics & Computer Distribution;https://www.rexel.com/;Rexel S.A.;26,27;28,39;0,93;-5,58;0,43;0,15
DE0007030009;Industrials;Aerospace & Defense;https://www.rheinmetall.com/;Rheinmetall AG;506,6;219,3;2,31;-23,04;0,3;0
ES0105724001;Consumer Cyclical;Specialty Retail;https://ribamundotecnologia.es/;Riba Mundo Tecnología S.A.;13,5;33,91;0,4;-32,14;0,15;0
FR0000075954;Technology;Semiconductor Equipment & Materials;https://www.riber.com/;Riber S.A.;2,44;2,11;1,16;4,78;0,55;1,07
IT0001402269;Real Estate;Real Estate Services;https://www.risanamentospa.com/;Risanamento SpA;0,0314;0,09;0,35;1,57;0,4;0
FR0000039091;Basic Materials;Chemicals;https://www.robertet.com/;Robertet SA;828;370,66;2,23;15,78;0,62;0
FR0000045601;Basic Materials;Chemicals;https://www.robertet.com/;Robertet SA;815;0;0;0;0,62;0
FR0013344173;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.roche-bobois.com/;Roche Bobois S.A.;48,1;42,03;1,14;-3,14;0,27;0
IT0005481830;Technology;Software - Application;https://rocketcompany.it/;Rocket Sharing Company S.p.A.;0,417;0,31;1,35;-41,7;0,48;0
FR0010523167;Technology;Electronic Components;https://www.roctool.com/;RocTool S.A.;0,752;1,07;0,7;-12,53;0,23;0
FR0013477593;;;;;0,0005;0;0;0;0,23;0
NO0010808405;Financial Services;Banks - Regional;https://www.rsbank.no/;Romerike Sparebank;118;5780,5;0,02;-0,02;0,13;0,05
NO0010759988;Financial Services;Financial Conglomerates;https://romsdalsbanken.no/;Romsdal Sparebank;110;2575,94;0,04;-0,05;0,13;0
IT0001017851;Industrials;Engineering & Construction;https://www.rosetti.it/;Rosetti Marino SpA;45,8;102,77;0,45;2,72;0,41;0
FR0000037640;Basic Materials;Lumber & Wood Production;https://www.rougier.fr/;Rougier S.A.;14,6;71,26;0,2;-0,87;0,18;0,23
BE0003741551;Communication Services;Publishing;https://www.roularta.be/;Roularta Media Group NV;10,8;22,72;0,48;-19,64;0,74;0,2
FR0013269123;Energy;Oil & Gas Refining & Marketing;https://www.rubis.fr/;Rubis;30,16;42,7;0,71;-2,08;0,46;0,2
DE0007037129;Utilities;Utilities - Diversified;https://www.group.rwe/en;RWE Aktiengesellschaft;33,69;138,82;0,24;-1,14;0,35;0,07
IE00BYTBXV33;Industrials;Airlines;https://www.ryanair.com/;Ryanair Holdings plc;17,025;13,56;1,26;-5,91;0,63;0
PTSCB0AM0001;Communication Services;Entertainment;https://scbraga.pt/;Sporting Clube de Braga - Futebol, SAD;13;0;0;0;0;0
FR0000121709;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.groupeseb.com/;SEB SA;109;111,13;0,98;-3,92;0,41;0,02
IT0005468290;Real Estate;Real Estate - Diversified;https://www.sifitalia.it/;S.I.F. Italia S.p.A.;1,32;1,55;0,85;1,55;1,02;0
IT0003621783;Communication Services;Entertainment;https://www.sslazio.it/;S.S. Lazio S.p.A.;0,73;3,22;0,23;-0,25;0,01;0
IT0001042610;Industrials;Specialty Industrial Machinery;https://www.sabafgroup.com/;Sabaf S.p.A.;17,05;29,3;0,58;-47,36;0,52;0,23
IT0005521551;Consumer Cyclical;Packaging & Containers;https://www.saccheriafranceschetti.com/;Saccheria F.lli Franceschetti S.p.A.;1,14;2,13;0,54;2,53;0,64;0
IT0001029492;Technology;Electronic Components;https://www.saesgetters.com/;SAES Getters S.p.A.;27,65;82,22;0,34;0,43;0,89;0,13
FR001400F1V2;Healthcare;Medical Instruments & Supplies;https://www.safeorthopaedics.com/;Safe Orthopaedics SA;0,0004;0;0;0;0;0
IT0004604762;Healthcare;Medical Instruments & Supplies;https://www.safilogroup.com/;Safilo Group S.p.A.;1,084;1,72;0,63;5,16;0,49;0
FR0000073272;Industrials;Aerospace & Defense;https://www.safran-group.com/;Safran SA;204,3;91,98;2,22;-9,35;0,27;0,01
NO0010572589;Basic Materials;Specialty Chemicals;https://www.sagapure.com/;Saga Pure ASA;1,275;1,84;0,69;0,73;10,11;0
FR0000125007;Industrials;Building Products & Equipment;https://www.saint-gobain.com/;Compagnie de Saint-Gobain S.A.;75,98;79,13;0,96;-3,37;0,48;0,04
FR001400M7D8;;;;;78,7;0;0;0;0;0
FR0000060121;Consumer Defensive;Packaged Foods;https://www.sabeton.fr/;Saint Jean Groupe Société anonyme;20,8;50,99;0,41;-2,46;0,56;0,05
IT0005495657;Energy;Oil & Gas Equipment & Services;https://www.saipem.com/;Saipem SpA;2,022;6,19;0,33;-1,7;0,22;1,26
IT0005388266;Industrials;Engineering & Construction;https://www.salcef.com/;Salcef Group S.p.A.;25,5;16,53;1,54;55,43;0,52;0
NO0010310956;Consumer Defensive;Farm Products;https://www.salmar.no/;SalMar ASA;595,5;394,74;1,51;-6,46;0,4;0,01
NO0010892094;Consumer Defensive;Farm Products;https://www.salmonevolution.no/;Salmon Evolution ASA;7,74;6,37;1,22;-20,37;0,83;0
IT0004712375;Consumer Cyclical;Luxury Goods;https://group.ferragamo.com/;Salvatore Ferragamo S.p.A.;9,045;10,69;0,85;-4,97;0,48;0,22
PTDGL0AM0003;Communication Services;Advertising Agencies;https://sambadigital.com/;Samba Digital, SGPS, S.A.;12,5;0;0;0;0;0
FR0000060071;Industrials;Industrial Distribution;https://www.samse.fr/;Samse SA;181,5;404,95;0,45;16,92;0,45;0,03
NO0006001007;Financial Services;Banks - Regional;https://www.dengulebanken.no/;Sandnes Sparebank;96,5;1668,5;0,06;-0,06;0,11;0
IT0003549422;;;;;41,65;0;0;0;0;0
FR0000120578;Healthcare;Drug Manufacturers - General;https://www.sanofi.com/;Sanofi;87,58;42,19;2,08;-5,11;0,63;0,04
DE0007164600;Technology;Software - Application;https://www.sap.com/;SAP SE;180,26;34,96;5,16;-36,49;0,73;0,01
FR0010776617;Consumer Defensive;Packaged Foods;https://www.sapmer.com/;Sapmer SA;7,2;37,61;0,19;-0,41;0,27;0,23
IT0000433307;Energy;Oil & Gas Refining & Marketing;https://www.saras.it/;Saras S.p.A.;1,6305;4,17;0,39;12,54;0,42;0
DE0007165607;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Aktiengesellschaft;202;149,28;1,35;-1,69;0,28;0
DE0007165631;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Aktiengesellschaft;243,5;149,46;1,63;-2,04;0,28;0
FR0013154002;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Stedim Biotech S.A.;180,35;32,4;5,57;-4,81;0,35;0
SE0003366871;Industrials;Airlines;https://www.sasgroup.net/;SAS AB (publ);0,0295;8,1;0;0;0,22;0
NO0010863285;Consumer Cyclical;Leisure;https://satsgroup.com/;Sats ASA;16,34;31,68;0,52;-0,46;0,12;0
FR0000120107;Consumer Defensive;Packaged Foods;https://savencia-fromagedairy.com/;Savencia SA;52,2;359,46;0,15;-3,77;0,39;0,03
FR0013155975;Consumer Defensive;Household & Personal Products;https://www.lasavonneriedenyons.com/;La Savonnerie De Nyons;29,6;0;0;0;0;0
IT0005568461;;;;;7,3;0;0;0;0,72;0
NL0000360618;Energy;Oil & Gas Equipment & Services;https://www.sbmoffshore.com/;SBM Offshore N.V.;13,91;96,01;0,14;-1,11;0,22;0,4
NO0003053308;Industrials;Industrial Distribution;https://scana.no/;Scana ASA;2,05;2,59;0,79;-2,59;0,41;1,76
NO0010715139;Utilities;Utilities - Renewable;https://scatec.com/;Scatec ASA;84,65;272,39;0,31;-0,49;0,23;0,01
FR0006239109;Real Estate;REIT - Diversified;https://www.scbsm.fr/;Société Centrale des Bois et des Scieries de la Manche S.A.;8,6;34,39;0,25;-0,67;0,58;0
FR0010972091;Industrials;Specialty Business Services;https://scemi.fr/;Societe de Conseil en Externalisation et en Marketing Internet - SCEMI Société Anonyme;4;0;0;0;0;0
DE000SHA0159;Consumer Cyclical;Auto Parts;https://www.schaeffler.com/;Schaeffler AG;5,69;104,39;0,05;-0,19;0,26;1,23
BE0012378593;Basic Materials;Building Materials;https://www.svk.be/nl-BE/;Scheerders van Kerchove's Verenigde fabrieken nv;320;0;0;0;0,41;0
NO0003028904;Communication Services;Publishing;https://www.schibsted.com/;Schibsted ASA;294;580,54;0,51;1,03;0,77;0
NO0010736879;Communication Services;Publishing;https://www.schibsted.com/;Schibsted ASA;277,2;439,81;0,63;1,28;0,77;0
AN8068571086;Energy;Oil & Gas Equipment & Services;https://www.slb.com/;Schlumberger Limited;43,955;21,4;2,05;-7,63;0,47;0,07
FR0000121972;Industrials;Specialty Industrial Machinery;https://www.se.com/;Schneider Electric S.E.;231,45;50,64;4,57;-11,16;0,49;0,01
IT0005340051;Industrials;Building Products & Equipment;https://www.sciuker.it/;Sciuker Frames S.p.A.;2,805;11,02;0,25;2,16;0,32;0
FR0010411983;Financial Services;Insurance - Reinsurance;https://www.scor.com/;SCOR SE;25,26;198,24;0,13;-0,15;0,13;0,19
IE00BKVD2N49;;;;;95,34;0;0;0;0;0
FR0000039109;Industrials;Waste Management;https://www.groupe-seche.com/;Séché Environnement SA;96,2;127,51;0,75;-1,18;0,24;0,02
IT0005438046;Technology;Semiconductors;https://www.seco.com/en;Seco S.p.A.;3,02;2,09;1,44;-302;0,61;0
GB00B5ZN1N88;Real Estate;REIT - Industrial;https://www.segro.com/;SEGRO Plc;903;12,82;70,44;-210,49;0,64;0
IT0005353484;Communication Services;Publishing;https://www.seif-spa.it/;Società Editoriale Il Fatto S.p.A.;0,294;0,37;0,79;-0,57;0,12;0
FR0004175842;Real Estate;REIT - Retail;https://www.selectirente.com/;Selectirente;86,5;0;0;0;0;0,05
NO0010612450;Real Estate;Real Estate Services;https://www.selvaagboligasa.no/;Selvaag Bolig ASA;37,1;43,91;0,84;3,02;0,55;0,27
PTSEM0AM0004;Basic Materials;Paper & Paper Products;https://www.semapa.pt/;Semapa - Sociedade de Investimento e Gestão, SGPS, S.A.;14,06;45,4;0,31;-0,71;0,33;0,45
FR0012596468;Healthcare;Biotechnology;https://www.sensorion.com/;Sensorion SA;0,672;0,15;4,48;6,72;0,72;0
NL0010623518;Energy;Oil & Gas E&P;https://www.sequa-petroleum.com/;Sequa Petroleum N.V.;0,0105;0;0;0;0;0
BE0974340722;Healthcare;Medical Devices;https://www.sequanamedical.com/;Sequana Medical NV;1,45;0,83;1,75;-6,3;0,45;0
FR0011950682;Industrials;Building Products & Equipment;https://www.sergeferrari.com/;SergeFerrari Group SA;6,14;26,52;0,23;-1,72;0,35;0,17
IT0005283640;Utilities;Utilities - Renewable;https://www.seri-industrial.it/;Seri Industrial S.p.A.;4,15;6,65;0,62;-2,56;0,35;0
IT0003814537;Industrials;Specialty Business Services;https://www.servizitaliagroup.com/homepage;Servizi Italia S.p.A.;1,825;11,82;0,15;-0,35;0,34;2,56
LU0088087324;Communication Services;Broadcasting;https://www.ses.com/;SES S.A.;5,95;17,13;0,35;-1,27;0,51;1,18
IT0004729759;Technology;Information Technology Services;https://www.sesa.it/;SeSa S.p.A.;105,6;139,12;0,76;-8,71;0,25;0,02
IT0005337172;Industrials;Specialty Business Services;https://www.sg-company.it/;SG Company S.p.A.;0,27;0,88;0,31;-0,96;0,15;0
IT0005379620;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.shedirpharma.com/;Shedir Pharma Group S.p.A.;3,98;4,45;0,89;2,06;0,72;0
GB00BP6MXD84;Energy;Oil & Gas Integrated;https://www.shell.com/;Shell plc;2724,5;59,6;45,71;-212,85;0,52;0
NL0012044747;Healthcare;Pharmaceutical Retailers;https://www.redcare-pharmacy.com/;Redcare Pharmacy NV;117,2;55,67;2,11;71,46;0,65;0
FR0013006558;Consumer Cyclical;Internet Retail;https://www.showroomprivegroup.com/;SRP Groupe S.A.;0,958;2,18;0,44;-9,58;0,56;0
GG00BQZCBZ44;Real Estate;REIT - Specialty;https://www.shurgard.com/;Shurgard Self Storage Ltd;37,9;54,92;0,69;-2,57;0,71;0,06
IT0005504128;Technology;Software - Application;https://www.siav.com/;Siav S.p.A.;2,6;6;0,43;-0,95;0,19;0
IT0005556581;Industrials;Rental & Leasing Services;https://group.sbc.it/;Sicily by Car S.p.A.;5,5;7,96;0,69;20,37;0,88;0
FR0010202606;Technology;Software - Application;https://www.sidetrade.com/;Sidetrade SA;180;28,63;6,29;69,5;0,76;0,01
DE0007236101;Industrials;Specialty Industrial Machinery;https://www.siemens.com/;Siemens Aktiengesellschaft;173,18;129,71;1,34;-4,04;0,37;0,02
DE000ENER6Y0;Industrials;Specialty Industrial Machinery;https://www.siemens-energy.com/;Siemens Energy AG;23,65;47,48;0,5;-1,8;0,23;0
DE000SHL1006;Healthcare;Medical Devices;https://www.siemens-healthineers.com/;Siemens Healthineers AG;54,18;18,75;2,89;-4,52;0,43;0,03
NL0011660485;Industrials;Metal Fabrication;https://sif-group.com/;Sif Holding N.V.;10,16;13,99;0,73;-2,36;0,51;0
FR0000060790;Industrials;Railroads;https://www.signaux-girod.fr/;Signaux Girod S.A.;18;83,93;0,21;0,94;0,69;0,36
NL0011821392;Industrials;Electrical Equipment & Parts;https://www.signify.com/;Signify N.V.;24,16;37,92;0,64;-2,1;0,43;0
DE000WAF3001;Technology;Semiconductors;https://www.siltronic.com/;Siltronic AG;75,95;154,36;0,49;-1,52;0,46;0,05
IT0005573123;;;;;1,545;0;0;0;0,53;0
BE0003898187;Consumer Defensive;Farm Products;https://www.sipef.com/;Sipef NV;58,4;79,18;0,74;-31,91;0,8;0,04
FR0010812230;;;;;0,281;0;0;0;0;0
IT0005262149;Industrials;Specialty Industrial Machinery;https://www.sitcorporate.it/;SIT S.p.A.;1,845;12,65;0,15;-0,42;0,35;1,99
DE0007231326;Industrials;Rental & Leasing Services;https://www.sixt.com/;Sixt SE;71,75;224,02;0,32;2,19;0,29;0,03
NO0010931207;Utilities;Utilities - Renewable;https://www.skandiaenergi.no/;Skandia GreenPower AS;0,9;1,37;0,66;-2,14;0,13;0
SE0000148884;Financial Services;Banks - Regional;https://sebgroup.com/;Skandinaviska Enskilda Banken AB (publ);152,75;2024,34;0,08;-0,08;0,05;0,04
NO0006001809;Financial Services;Banks - Regional;https://skuesparebank.no/;Skue Sparebank;232,9;8411,3;0,03;-0,03;0,13;0,02
NL0000817179;Consumer Defensive;Food Distribution;https://www.sligrofoodgroup.nl/;Sligro Food Group N.V.;13,6;27,36;0,5;-1,39;0,32;0,36
DE000A0DJ6J9;Technology;Solar;https://www.sma.de/;SMA Solar Technology AG;42,64;47,73;0,89;5,33;0,5;0,08
FR0014005I80;Healthcare;Health Information Services;https://smaio.com/;S.M.A.I.O S.A.;3,7;2,46;1,5;2,53;1,29;0
FR0011131788;Consumer Cyclical;Apparel Manufacturing;https://www.smalto.com/;Smalto Holding SA;0,014;0;0;0;0;0
FR001400LBS6;Consumer Defensive;Packaged Foods;https://smartgoodthings.com/;Smart Good Things Holding;3;2,63;1,14;1,58;0,73;0
NO0011008971;Technology;Software - Application;https://www.smartcraftready.com/;SmartCraft ASA;30,4;2,09;14,55;126,67;0,98;0
NO0011012502;Technology;Communication Equipment;https://smartoptics.com/;Smartoptics Group AS;19,55;0,49;39,9;81,46;0,83;0
