ISIN;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende %
IT0005282865;Technology;Information Technology Services;https://www.reply.com/en/;Reply S.p.A.;156.9;0.0;0;0;0;0.0
ES0173516115;Energy;Oil & Gas Integrated;https://www.repsol.com/;Repsol, S.A.;11.285;0;0;0;0.42;0.61
IT0005543613;Industrials;Waste Management;https://www.recuperoeticosostenibile.it/;Recupero Etico Sostenibile S.p.A.;9.8;4.55;2.15;1.71;0.27;0.0
BE0003720340;Real Estate;REIT - Retail;https://www.retailestates.com/;Retail Estates N.V.;59.1;144.26;0.41;0.87;0.55;0.12
IT0005418204;Technology;Information Technology Services;https://www.reti.it/;Reti S.p.A.;1.82;2.76;0.66;0.59;0.26;0.0
IT0005513202;Financial Services;Insurance - Property & Casualty;https://www.revoinsurance.com/;REVO Insurance S.p.A.;11.75;0.0;0;0;0;0.0
IT0005528069;Industrials;Infrastructure Operations;https://www.rewaygroup.com/;Reway Group S.p.A.;6.48;6.22;1.04;0.55;0.28;0.0
FR0010820274;;;https://twitter.com/YahooFinance;;1.56;0;0;0;0;0.0
FR0010451203;Technology;Electronics & Computer Distribution;https://www.rexel.com/;Rexel S.A.;25.31;28.58;0.89;0.5;0.43;0.16
DE0007030009;Industrials;Aerospace & Defense;https://www.rheinmetall.com/;Rheinmetall AG;651.2;240.63;2.71;1.69;0.27;0.0
ES0105724001;Consumer Cyclical;Specialty Retail;https://ribamundotecnologia.es/;Riba Mundo Tecnología S.A.;11.0;45.76;0.24;0.13;0.15;0.0
FR0000075954;Technology;Semiconductor Equipment & Materials;https://www.riber.com/;Riber S.A.;2.65;2.11;1.26;0.86;0.55;0.97
NO0010759988;Financial Services;Financial Conglomerates;https://romsdalsbanken.no/;Romsdal Sparebank;123.98;2795.12;0.04;0.05;0.14;0.0
IT0001017851;Industrials;Engineering & Construction;https://www.rosetti.it/;Rosetti Marino SpA;45.6;98.57;0.46;0.69;0.36;0.0
FR0000037640;Basic Materials;Lumber & Wood Production;https://www.rougier.fr/;Rougier S.A.;14.5;71.26;0.2;0.15;0.18;0.24
BE0003741551;Communication Services;Publishing;https://www.roularta.be/;Roularta Media Group NV;11.4;21.33;0.53;0.5;0.67;0.19
FR0013269123;Energy;Oil & Gas Refining & Marketing;https://www.rubis.fr/;Rubis;22.86;43.21;0.53;0.42;0.42;0.28
DE0007037129;Utilities;Utilities - Diversified;https://www.group.rwe/en;RWE Aktiengesellschaft;30.73;118.87;0.26;0.22;0.34;0.08
IE00BYTBXV33;Industrials;Airlines;https://www.ryanair.com/;Ryanair Holdings plc;19.43;0;0;0;0.47;0.0
PTSCB0AM0001;Communication Services;Entertainment;https://scbraga.pt/;Sporting Clube de Braga - Futebol, SAD;14.6;0.0;0;0;0;0.0
FR0000121709;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.groupeseb.com/;SEB SA;91.1;111.61;0.82;0.48;0.39;0.02
IT0005468290;Real Estate;Real Estate - Diversified;https://www.sifitalia.it/;S.I.F. Italia S.p.A.;1.26;1.55;0.81;0.67;0.72;0.0
IT0003621783;Communication Services;Entertainment;https://www.sslazio.it/;S.S. Lazio S.p.A.;1.045;5.59;0.19;0.19;0.0;0.0
IT0001042610;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.sabafgroup.com/;Sabaf S.p.A.;14.8;23.7;0.62;0.49;0.45;0.26
IT0005521551;Consumer Cyclical;Packaging & Containers;https://www.saccheriafranceschetti.com/;Saccheria F.lli Franceschetti S.p.A.;1.17;2.13;0.55;0.44;0.49;0.0
FR001400F1V2;Healthcare;Medical Instruments & Supplies;https://www.safeorthopaedics.com/;Safe Orthopaedics SA;0.0659;0.0;0;0;0;0.0
IT0004604762;Healthcare;Medical Instruments & Supplies;https://www.safilogroup.com/;Safilo Group S.p.A.;0.932;1.77;0.53;0.37;0.44;0.0
FR0000073272;Industrials;Aerospace & Defense;https://www.safran-group.com/;Safran SA;212.9;95.55;2.23;1.3;0.24;0.01
NO0010572589;Financial Services;Asset Management;https://www.sagapure.com/;Saga Pure ASA;1.26;1.82;0.69;0.69;1.0;0.0
FR0000125007;Industrials;Building Products & Equipment;https://www.saint-gobain.com/;Compagnie de Saint-Gobain S.A.;90.02;79.94;1.13;0.8;0.43;0.03
FR0000060121;Consumer Defensive;Packaged Foods;https://www.sabeton.fr/;Saint Jean Groupe Société anonyme;19.7;58.46;0.34;0.34;0.44;0.06
IT0005495657;Energy;Oil & Gas Equipment & Services;https://www.saipem.com/;Saipem SpA;2.49;0;0;0;0.19;1.02
IT0005388266;Industrials;Engineering & Construction;https://www.salcef.com/;Salcef Group S.p.A.;0.0;18.27;0.0;0.0;0.37;0
NO0010310956;Consumer Defensive;Farm Products;https://www.salmar.no/;SalMar ASA;589.0;305.18;1.93;1.39;0.31;0.01
NO0010892094;Consumer Defensive;Farm Products;https://www.salmonevolution.no/;Salmon Evolution ASA;6.57;6.57;1.0;1.76;0.72;0.0
IT0004712375;Consumer Cyclical;Luxury Goods;https://group.ferragamo.com/;Salvatore Ferragamo S.p.A.;6.345;10.68;0.59;0.56;0.43;0.32
FR0000060071;Industrials;Industrial Distribution;https://www.samse.fr/;Samse SA;139.0;473.65;0.29;0.24;0.37;0.04
NO0006001007;Financial Services;Banks - Regional;https://www.rogalandsparebank.no/;Rogaland Sparebank;122.0;1707.24;0.07;0.08;0.11;0.0
IT0003549422;;;https://twitter.com/YahooFinance;;30.75;0;0;0;0;0.0
FR0000120578;Healthcare;Drug Manufacturers - General;https://www.sanofi.com/;Sanofi;92.18;0;0;0;0.56;0.04
DE0007164600;Technology;Software - Application;https://www.sap.com/;SAP SE;242.0;0;0;0;0.59;0.01
FR0010776617;Consumer Defensive;Packaged Foods;https://www.sapmer.com/;Sapmer SA;7.65;26.79;0.29;0.24;0.16;0.22
DE0007165607;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Aktiengesellschaft;173.0;288.86;0.6;0.65;0.27;0.0
DE0007165631;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Aktiengesellschaft;213.1;284.04;0.75;0.82;0.27;0.0
FR0013154002;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Stedim Biotech S.A.;179.8;48.61;3.7;3.06;0.49;0.0
NO0010863285;Consumer Cyclical;Leisure;https://satsgroup.com/;Sats ASA;25.5;45.08;0.57;0.61;0.14;0.0
FR0000120107;Consumer Defensive;Packaged Foods;https://savencia-fromagedairy.com/;Savencia SA;52.8;309.36;0.17;0.12;0.34;0.03
FR0013155975;Consumer Defensive;Household & Personal Products;https://www.lasavonneriedenyons.com/;La Savonnerie De Nyons;26.6;0;0;0;0;0.0
IT0005568461;;;https://twitter.com/YahooFinance;;8.5;0;0;0;0.81;0.0
NL0000360618;Energy;Oil & Gas Equipment & Services;https://www.sbmoffshore.com/;SBM Offshore N.V.;16.88;97.15;0.17;0.13;0.22;0.35
NO0003053308;Industrials;Industrial Distribution;https://scana.no/;Scana ASA;2.82;2.68;1.05;0.81;0.4;1.28
NO0010715139;Utilities;Utilities - Renewable;https://scatec.com/;Scatec ASA;80.3;270.27;0.3;0.32;0.23;0.02
FR0006239109;Real Estate;REIT - Diversified;https://www.scbsm.fr/;Société Centrale des Bois et des Scieries de la Manche S.A.;8.6;34.39;0.25;0.43;0.53;0.0
FR0010972091;Industrials;Specialty Business Services;https://scemi.fr/;Societe de Conseil en Externalisation et en Marketing Internet - SCEMI Société Anonyme;3.96;0.0;0;0;0;0.0
BE0012378593;Basic Materials;Building Materials;https://www.svk.be/nl-BE/;Scheerders van Kerchove's Verenigde fabrieken nv;388.0;0;0;0;0.41;0.0
NO0003028904;Communication Services;Publishing;https://www.schibsted.com/;Schibsted ASA;376.6;315.79;1.19;2.35;0.81;0.0
NO0010736879;Communication Services;Publishing;https://www.schibsted.com/;Schibsted ASA;351.2;238.23;1.47;2.9;0.81;0.0
AN8068571086;Energy;Oil & Gas Equipment & Services;https://www.slb.com/;Schlumberger Limited;40.96;0;0;0;0.46;0.07
FR0000121972;Industrials;Specialty Industrial Machinery;https://www.se.com/;Schneider Electric S.E.;251.7;64.97;3.87;2.69;0.47;0.01
IT0005340051;Industrials;Building Products & Equipment;https://www.sciuker.it/;Sciuker Frames S.p.A.;2.0;12.76;0.16;0.09;0.21;0.0
FR0010411983;;;;;24.6;0.0;0;0;0;0.2
FR0012596468;Healthcare;Biotechnology;https://www.sensorion.com/;Sensorion SA;0.7;0.15;4.67;3.68;0.74;0.0
NL0010623518;Energy;Oil & Gas E&P;https://www.sequa-petroleum.com/;Sequa Petroleum N.V.;0.011;0.0;0;0;0;0.0
BE0974340722;Healthcare;Medical Devices;https://www.sequanamedical.com/;Sequana Medical NV;0.85;0.57;1.49;0.87;0.14;0.0
FR0011950682;Industrials;Building Products & Equipment;https://www.sergeferrari.com/;SergeFerrari Group SA;5.65;27.43;0.21;0.15;0.35;0.19
IT0005283640;Utilities;Utilities - Renewable;https://www.seri-industrial.it/;Seri Industrial S.p.A.;2.87;6.65;0.43;0.29;0.29;0.0
IT0003814537;Industrials;Specialty Business Services;https://www.servizitaliagroup.com/;Servizi Italia S.p.A.;2.36;11.64;0.2;0.18;0.34;1.98
LU0088087324;Communication Services;Broadcasting;https://www.ses.com/;SES S.A.;3.53;23.86;0.15;0.14;0.39;2.24
IT0004729759;Technology;Information Technology Services;https://www.sesa.it/;SeSa S.p.A.;82.75;110.65;0.75;0.42;0.21;0.03
IT0005337172;Industrials;Specialty Business Services;https://www.sg-company.it/;SG Company S.p.A.;0.258;1.11;0.23;0.16;0.13;0.0
IT0005379620;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.shedirpharma.com/;Shedir Pharma Group S.p.A.;4.86;4.45;1.09;0.89;0.66;0.0
GB00BP6MXD84;Energy;Oil & Gas Integrated;https://www.shell.com/;Shell plc;2478.0;0;0;0;0.48;0.0
NL0012044747;Healthcare;Pharmaceutical Retailers;https://www.redcare-pharmacy.com/;Redcare Pharmacy NV;158.0;30.21;5.23;3.07;0.5;0.0
FR0013006558;Consumer Cyclical;Internet Retail;https://www.showroomprivegroup.com/;SRP Groupe S.A.;0.902;2.18;0.41;0.23;0.56;0.0
GG00BQZCBZ44;Real Estate;REIT - Specialty;https://www.shurgard.com/;Shurgard Self Storage Ltd;38.05;54.28;0.7;1.84;0.68;0.07
IT0005504128;Technology;Software - Application;https://www.siav.com/;Siav S.p.A.;2.28;6.17;0.37;0.32;0.18;0.0
IT0005556581;Industrials;Rental & Leasing Services;https://group.sbc.it/;Sicily by Car S.p.A.;3.4;8.0;0.42;0.42;0.54;0.0
FR0010202606;Technology;Software - Application;https://www.sidetrade.com/;Sidetrade SA;219.0;28.22;7.76;4.32;0.51;0.01
DE0007236101;Industrials;Specialty Industrial Machinery;https://www.siemens.com/;Siemens Aktiengesellschaft;193.7;136.4;1.42;0.96;0.35;0.02
DE000ENER6Y0;Industrials;Specialty Industrial Machinery;https://www.siemens-energy.com/;Siemens Energy AG;51.86;56.95;0.91;0.57;0.18;0.0
DE000SHL1006;Healthcare;Medical Devices;https://www.siemens-healthineers.com/;Siemens Healthineers AG;51.46;0;0;0;0.4;0.03
NL0011660485;Industrials;Metal Fabrication;https://sif-group.com/;Sif Holding N.V.;12.18;13.95;0.87;0.94;0.38;0.0
FR0000060790;Industrials;Railroads;https://www.signaux-girod.fr/;Signaux Girod S.A.;13.7;83.93;0.16;0.14;0.69;0.51
NL0011821392;Industrials;Electrical Equipment & Parts;https://www.signify.com/;Signify N.V.;21.6;39.91;0.54;0.36;0.38;0.0
DE000WAF3001;Technology;Semiconductors;https://www.siltronic.com/;Siltronic AG;49.36;153.94;0.32;0.42;0.43;0.07
IT0005573123;;;https://twitter.com/YahooFinance;;1.86;0;0;0;0.5;0.0
BE0003898187;Consumer Defensive;Farm Products;https://www.sipef.com/;Sipef NV;57.0;79.18;0.72;1.49;0.79;0.04
FR0010812230;;;https://twitter.com/YahooFinance;;0.0033;0;0;0;0;0.0
IT0005262149;Industrials;Specialty Industrial Machinery;https://www.sitcorporate.it/;SIT S.p.A.;0.93;12.57;0.07;0.05;0.33;3.95
DE0007231326;Industrials;Rental & Leasing Services;https://www.sixt.com/;Sixt SE;72.3;235.01;0.31;0.19;0.28;0.03
NO0010931207;Utilities;Utilities - Renewable;https://www.skandiaenergi.no/;Skandia GreenPower AS;1.09;1.35;0.81;0.55;0.1;0.0
SE0000148884;Financial Services;Banks - Regional;https://sebgroup.com/;Skandinaviska Enskilda Banken AB (publ);155.1;0;0;0;0.06;0.04
NO0006001809;Financial Services;Banks - Regional;https://skuesparebank.no/;Skue Sparebank;263.8;9933.6;0.03;0.03;0.14;0.02
NL0000817179;Consumer Defensive;Food Distribution;https://www.sligrofoodgroup.nl/;Sligro Food Group N.V.;10.8;27.36;0.39;0.3;0.32;0.45
DE000A0DJ6J9;Technology;Solar;https://www.sma.de/;SMA Solar Technology AG;14.35;44.49;0.32;0.23;0.42;0.25
FR0014005I80;Healthcare;Health Information Services;https://smaio.com/;S.M.A.I.O S.A.;2.36;2.47;0.96;0.75;1.29;0.0
FR0011131788;Consumer Cyclical;Apparel Manufacturing;https://www.smalto.com/;Smalto Holding SA;0.01;0.0;0;0;0;0.0
NO0011008971;Technology;Software - Application;https://www.smartcraftready.com/;SmartCraft ASA;29.0;2.72;10.66;9.21;0.73;0.0
NO0011012502;Technology;Communication Equipment;https://smartoptics.com/;Smartoptics Group AS;18.5;0.47;39.36;30.83;0.59;0.0
BE0974323553;Consumer Cyclical;Specialty Retail;https://www.smartphotogroup.com/;Smartphoto Group NV;26.1;17.15;1.52;1.37;0.61;0.11
FR0013214145;Consumer Cyclical;Apparel Retail;https://www.smcp.com/;SMCP S.A.;3.425;18.02;0.19;0.16;0.51;0.0
FR0004016699;;;https://twitter.com/YahooFinance;;26.9;0;0;0;0;0.0
IT0003153415;Utilities;Utilities - Regulated Gas;https://www.snam.it/;Snam S.p.A.;4.448;0;0;0;0.24;1.25
FR0010209809;Consumer Cyclical;Resorts & Casinos;https://www.casinos-sfc.com/;Société Française de Casinos Société Anonyme;1.72;2.41;0.71;0.55;0.73;0.0
FR0000130809;Financial Services;Banks - Regional;https://www.societegenerale.com/;Société Générale Société anonyme;25.935;1976.84;0.01;0.01;0.04;0.25
FR0000121220;Industrials;Specialty Business Services;https://www.sodexo.com/;Sodexo S.A.;79.8;92.44;0.86;0.66;0.25;0.04
FR0000078321;Industrials;Engineering & Construction;https://www.soditech.eu/;Soditech SA;1.25;2.07;0.6;0.51;0.46;0.0
BE0003717312;Financial Services;Asset Management;https://www.sofinagroup.com/;Sofina Société Anonyme;216.2;296.83;0.73;9.43;0.93;0.01
BE0003773877;Real Estate;Real Estate Services;https://www.softimat.com/;Softimat S.A.;0.92;2.3;0.4;1.28;0.86;20.3
IT0005329815;Industrials;Engineering & Construction;https://www.somecgruppo.com/;Somec S.p.A.;12.8;50.37;0.25;0.16;0.06;0.0
PTSON0AM0001;Consumer Cyclical;Department Stores;https://www.sonae.pt/;Sonae, SGPS, S.A.;0.919;0;0;0;0.28;6.39
PTSNC0AM0006;Communication Services;Publishing;https://www.sonaecom.pt/;Sonaecom, SGPS, S.A.;2.32;4.61;0.5;2.67;0.95;2.22
FR0000050809;Technology;Information Technology Services;https://www.soprasteria.com/;Sopra Steria Group SA;183.9;242.86;0.76;0.53;0.32;0.01
IT0005338675;Consumer Cyclical;Travel Services;https://www.sostravel.com/;SosTravel.com S.p.A.;0.958;0.53;1.81;1.31;0.65;0.0
BE0003798155;Consumer Defensive;Beverages - Non-Alcoholic;https://www.spadel.com/;Spadel SA;189.0;75.08;2.52;2.32;0.72;0.01
NO0010887110;Financial Services;Banks - Regional;https://68nord.no/;Sparebank 68° Nord;157.0;4070.03;0.04;0.04;0.13;0.0
NO0006390301;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/smn;SpareBank 1 SMN;165.98;1697.02;0.1;0.11;0.12;0.03
NO0010631567;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/sr-bank;SpareBank 1 Sør-Norge ASA;144.4;1011.44;0.14;0.16;0.1;0.03
NO0012483207;Financial Services;Banks - Regional;https://www.sbm.no/;Sparebanken Møre;92.5;2156.46;0.04;0.05;0.08;0.05
NO0006001502;Financial Services;Banks - Regional;https://www.sor.no/;Sparebanken Sør;183.94;4082.25;0.05;0.05;0.1;0.04
NO0006000900;Financial Services;Banks - Regional;https://www.spv.no/;Sparebanken Vest;130.7;2987.77;0.04;0.05;0.08;0.04
NO0006222009;Financial Services;Banks - Regional;https://www.oest.no/;Sparebanken Øst;67.5;2221.73;0.03;0.03;0.11;0.12
FR00140043Y1;;;https://twitter.com/YahooFinance;;0.348;0;0;0;0;0.0
NO0010691660;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/nordmore/privat.html;SpareBank 1 Nordmøre;142.9;3050.94;0.05;0.05;0.15;0.0
NO0010751910;Financial Services;Banks - Regional;https://www.sparebank1.no/en/ostlandet/personal.html;SpareBank 1 Østlandet;149.26;1366.38;0.11;0.12;0.12;0.03
NO0010029804;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/helgeland/privat.html;SpareBank 1 Helgeland;144.0;1383.09;0.1;0.12;0.14;0.03
NO0006000801;Financial Services;Banks - Regional;https://www.sparebank1.no/;SpareBank 1 Nord-Norge;118.52;1344.69;0.09;0.1;0.13;0.05
NO0006390400;Financial Services;Banks - Regional;https://www.sparebank1.no/ringerike-hadeland;SpareBank 1 Ringerike Hadeland;323.0;2006.58;0.16;0.19;0.16;0.01
NO0010285562;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/ostfold-akershus/privat.html;SpareBank 1 Østfold Akershus;368.8;2348.02;0.16;0.19;0.16;0.01
FR0000054371;Consumer Defensive;Food Distribution;https://www.speedrabbitpizza.com/;Speed Rabbit Pizza SA;8.2;0.0;0;0;0;0.0
FR0012757854;Industrials;Engineering & Construction;https://www.spie.com/;SPIE SA;30.08;58.59;0.51;0.46;0.21;0.0
IT0005449522;Technology;Information Technology Services;https://www.spindox.it/;Spindox S.p.A.;10.75;13.05;0.82;0.47;0.17;0.0
FR0011464452;;;https://twitter.com/YahooFinance;;0.171;0;0;0;0;0.0
FR001400N2P2;Healthcare;Medical Instruments & Supplies;https://www.spineway.com/;Spineway SA;0.0798;4.93;0.02;0.02;0.78;0.0
NO0012548819;Technology;Information Technology Services;https://spirgroup.com/;Spir Group ASA;8.38;16.36;0.51;0.74;0.5;0.0
PTSCP0AM0001;Communication Services;Entertainment;https://www.sporting.pt/;Sporting Clube de Portugal - Futebol, SAD;0.985;2.78;0.35;0.45;0.06;0.0
LU1778762911;Communication Services;Internet Content & Information;https://www.spotify.com/;Spotify Technology S.A.;498.63;46.35;10.76;7.8;0.44;0.0
NO0010781560;Technology;Software - Application;https://www.spotlio.com/;Spotlio AS;0.258;0.03;8.6;8.6;0.77;0.0
FR0011289040;Technology;Information Technology Services;https://www.sqli.com/;SQLI SA;54.0;33.01;1.64;1.05;0.51;0.04
FR0000054199;;;https://twitter.com/YahooFinance;;0.0684;0;0;0;0;0.0
NO0012780958;;;https://twitter.com/YahooFinance;;54.4;0;0;0;0.47;0.0
NO0012547308;Energy;Oil & Gas Equipment & Services;https://standard-supply.com/;Standard Supply AS;20.55;14.13;1.45;1.34;0.91;0.0
IT0005466195;Industrials;Specialty Business Services;https://www.star-7.com/;Star7 S.p.A.;6.4;9.41;0.68;0.43;0.28;0.0
FR0000064271;Industrials;Integrated Freight & Logistics;https://www.stef.com/;STEF SA;130.8;253.34;0.52;0.47;0.35;0.02
DE000A0LR936;Basic Materials;Lumber & Wood Production;https://www.steico.com/;STEICO SE;19.06;41.55;0.46;0.65;0.57;0.04
NL00150001Q9;;;https://twitter.com/YahooFinance;;12.876;0;0;0;0;0.0
FR001400MDW2;Industrials;Specialty Industrial Machinery;https://www.stifnet.com/;STIF Société anonyme;23.3;5.68;4.1;3.42;0.5;0.0
NL0000226223;Technology;Semiconductors;https://www.st.com/;STMicroelectronics N.V.;25.075;27.68;0.91;1.13;0.69;0.03
NO0003053605;Financial Services;Financial Conglomerates;https://www.storebrand.no/;Storebrand ASA;123.5;2326.57;0.05;0.05;0.03;0.04
FR0000074775;Real Estate;Real Estate Services;https://www.stradim.fr/;Stradim Espace Finances SA;5.5;71.01;0.08;0.04;0.16;0.53
FR0010528059;Technology;Software - Application;https://www.streamwide.com/;Streamwide S.A.;31.4;12.15;2.58;1.54;0.49;0.0
NO0010098247;Industrials;Business Equipment & Supplies;https://www.strongpoint.com/;StrongPoint ASA;9.92;14.56;0.68;0.45;0.48;0.44
LU0075646355;Energy;Oil & Gas Equipment & Services;https://www.subsea7.com/;Subsea 7 S.A.;173.1;27.01;6.41;7.39;0.52;0.0
GB00B8GJBS16;Basic Materials;Other Industrial Metals & Mining;https://www.sumoresources.com/;Sumo Resources Plc;0.0045;0.0;0;0;0;0.0
NO0010672900;Financial Services;Banks - Regional;https://sunndal-sparebank.no/;Sunndal Sparebank;116.7;2142.03;0.05;0.06;0.15;0.05
IT0005469264;Healthcare;Medical Devices;https://svas.it/;Svas Biosana S.p.A.;6.9;28.93;0.24;0.16;0.36;0.0
FR0004180578;Technology;Software - Application;https://www.sword-group.com/;Sword Group S.E.;36.05;18.39;1.96;1.13;0.55;0.11
NO0010887516;Industrials;Specialty Industrial Machinery;https://teco2030.no/;TECO 2030 ASA;0.7;3.7;0.19;0.25;0.01;0.0
NO0010951577;Basic Materials;Specialty Chemicals;https://www.tekna.com/;Tekna Holding ASA;3.94;0.5;7.88;6.46;0.37;0.0
IT0003497168;Communication Services;Telecom Services;https://www.gruppotim.it/en.html;Telecom Italia S.p.A.;0.2397;0;0;0;0.32;21.36
IT0003497176;Communication Services;Telecom Services;https://www.gruppotim.it/en.html;Telecom Italia S.p.A.;0.277;0;0;0;0.32;23.29
ES0178430E18;Communication Services;Telecom Services;https://www.telefonica.com/;Telefónica, S.A.;4.338;0;0;0;0.2;1.99
NO0010063308;Communication Services;Telecom Services;https://www.telenor.com/;Telenor ASA;129.0;0;0;0;0.32;0.05
FR0000051807;Industrials;Specialty Business Services;https://www.teleperformance.com/;Teleperformance SE;88.18;164.43;0.54;0.47;0.36;0.02
IT0005240046;Communication Services;Broadcasting;https://telesia.it/;Telesia S.p.A.;1.97;10.17;0.19;0.12;0.37;0.0
CH0008175645;Industrials;Engineering & Construction;https://verbier4vallees.ch/;Téléverbier SA;49.0;159.59;0.31;0.6;0.68;0.01
LU2598331598;Energy;Oil & Gas Equipment & Services;https://www.tenaris.com/;Tenaris S.A.;18.05;0;0;0;0.82;0.15
IT0005428898;Consumer Cyclical;Auto Manufacturers;https://www.tenaxinternational.com/;Tenax International S.p.A.;2.4;5.05;0.48;0.27;0.33;0.0
FR001400BMH7;Consumer Cyclical;Specialty Retail;https://www.teract.io/;Teract S.A.;0.972;14.24;0.07;0.05;0.23;0.0
FR0014000TB2;;;https://twitter.com/YahooFinance;;0.0005;0;0;0;0;0.0
IT0003242622;Utilities;Utilities - Regulated Electric;https://www.terna.it/;Terna S.p.A.;7.938;0;0;0;0.35;0.52
