Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende %
NO0011204158;;;;Knox Energy Solutions AS;7,5;2771,21;0;0;0,61;0
DE0007193500;;;;Koenig & Bauer AG;12,72;73,79;0,17;0,1;0,23;0
NO0011016040;;;;Komplett ASA;8,24;28,92;0,28;0,19;0,37;0
ES0105425005;;;;Plásticos Compuestos, S.A.;1,01;0;0;0;0;0
FI0009013403;;;;KONE Oyj;49,58;15,33;3,23;1,9;0,3;0,07
NO0003033102;;;;Kongsberg Automotive ASA;1,538;0,61;2,52;1,75;0,39;0
NO0003043309;;;;Kongsberg Gruppen ASA;1354;295,21;4,59;3,02;0,3;0
NL0000009082;;;;Koninklijke KPN N.V.;3,717;0;0;0;0,28;1,28
NO0010815103;;;;Kraft Bank ASA;8,85;99,95;0,09;0,1;0,1;0
IT0005573800;;;;;1,89;0;0;0;0,22;0
FR0013419876;;;;;4,99;0;0;0;0;0
FR0000120321;;;;L'Oreal SA;336,15;64,58;5,21;4,59;0,6;0,01
IT0005555468;;;;La Sia S.p.A.;2,44;2,8;0,87;0,66;0,65;0
IT0005497885;;;;Laboratorio Farmaceutico Erfo S.p.A.;0,988;1,21;0,82;0,83;0;0
FR0000075343;;;;;4,54;0;0;0;0;0
FR0000066607;;;;LACROIX Group SA;9,64;105,46;0,09;0,06;0,3;0,27
FR0000130213;;;;Lagardere SA;21,05;74,03;0,28;0,26;0,09;0,27
IT0004210289;;;;Landi Renzo S.p.A.;1,93;14,47;0,13;0,09;0,16;0
FR0004027068;;;;Lanson-BCC;34,3;137,74;0,25;0,17;0,35;0,04
DE0005470405;;;;LANXESS Aktiengesellschaft;25,18;81,39;0,31;0,26;0,46;0,05
FR0013308582;;;;;1,84;0;0;0;0;0
FR001400JY13;;;;Latécoère S.A.;0,0083;0;0;0;0,03;603,61
FR0006864484;;;;Laurent-Perrier S.A.;101,5;176,09;0,58;0,46;0,54;0,01
NO0010167331;;;;Lea Bank ASA;9,7;90,83;0,11;0,13;0,17;0
FR0000121295;;;;Compagnie Lebon;93,4;243,98;0,38;0,39;0,52;0,08
FR0000065484;;;;Lectra SA;28,05;20,86;1,34;1,3;0,38;0,05
DE000LEG1110;;;;LEG Immobilien SE;86,02;264,68;0,32;0,47;0,37;0,04
FR0010307819;;;;Legrand SA;95,78;40,04;2,39;1,92;0,45;0,02
IT0005573438;;;;;2,21;0;0;0;0,42;0
IT0003856405;;;;Leonardo S.p.a.;26,63;16,6;1,6;13,94;0;0,18
IT0004973696;;;;Leone Film Group S.p.A.;1,64;12,44;0,13;0,09;0,24;0
FR001400F2Z1;;;;Lepermislibre Société anonyme;0,544;0,87;0,63;0,34;0,25;0
NO0003096208;;;;Lerøy Seafood Group ASA;52,1;52,4;0,99;0,78;0,46;0,08
FR0007080254;;;;Les Hôtels Baverez S.A.;73,5;30,16;2,44;2,6;1,25;0,01
FR0000033599;;;;Lexibook - Linguistic Electronic System Société anonyme;3,99;4,3;0,93;0,62;0,49;0
FR0014009YQ1;;;;Lhyfe SA;2,85;3,98;0,72;0,6;0,5;0
IT0005469272;;;;Lindbergh S.p.A.;3,56;1,93;1,84;1,21;0,29;0
FR0004156297;;;;Linedata Services SA;79,6;55,91;1,42;1,42;0,37;0,04
NO0010894231;;;;LINK Mobility Group Holding ASA;24,6;23,86;1,03;0,67;0,48;0
FR0000050353;;;;Lisi S.A.;21,5;35,63;0,6;0,5;0,49;0,07
BE0974334667;;;;Llama Group SA;0,72;1,91;0,38;0,39;0,07;0
ES0105089009;;;;LleidaNetworks Serveis Telemàtics, S.A.;1,015;1,35;0,75;0,74;0,17;0
FR0004170017;;;;LNA Santé SA;23,75;143,75;0,17;0,16;0,2;0,06
FR0004155208;;;;Locasystem International SA;12,3;0;0;0;0;0
FR0000044943;;;;Logic Instrument S.A.;0,892;1,54;0,58;0,33;0,46;0
NO0010921299;;;;Lokotech Group AS;1,36;0,22;6,18;5,91;0,93;0
IT0005337073;;;;Longino & Cardenal S.p.A.;1,75;3,21;0,55;0,36;0,17;0
IT0005541336;;;;Lottomatica Group S.p.A.;12,81;20,25;0,63;0,99;0,14;0
BE0003604155;;;;Lotus Bakeries NV;11100;0;0;0;0,55;0
DE0006450000;;;;LPKF Laser & Electronics SE;8,62;4,64;1,86;1,74;0,64;0,3
FR0011884378;;;;Lucibel SA;0,1356;0,51;0,27;0,21;0,05;0
IT0004522162;;;;Lucisano Media Group S.p.A.;0,84;5,19;0,16;0,1;0,5;0
NO0010927288;;;;Lumi Gruppen AS;11,4;14,4;0,79;0,99;0,44;0
FR0000038242;;;;Lumibird SA;9,08;12,67;0,72;0,47;0,49;0
IT0005107492;;;;LU-VE S.p.A.;27,35;31,63;0,86;0,59;0,3;0,06
FR0000121014;;;;LVMH Moët Hennessy - Louis Vuitton, Société Européenne;609,2;187,83;3,24;2,41;0,44;0
NO0010405780;;;;Lytix Biopharma AS;7,3;1,13;6,46;4,97;0,65;0
NO0010976343;;;;M Vest Water AS;9;0,8;11,25;13,24;0,8;0
FR00140085W6;;;;MRM Group;35,5;78,37;0,45;0,8;0,5;0,23
FR0013270626;;;;M2i Société anonyme;3,56;7,55;0,47;0,31;0,55;0
FR0012634822;;;;MaaT Pharma SA;7,7;2,99;2,58;1,96;0,54;0
FR001400NQB6;;;;;5,85;0;0;0;1,51;0
FR0010328302;;;;Made SA;9,1;0;0;0;0;0
FR0010827741;;;;Magillem Design Services SA;3,88;0;0;0;0;0
IT0005525347;;;;;0;0;0;0;0,54;0
IT0004931058;;;;Maire S.p.A.;7,78;18,89;0,41;0,21;0,08;0
FR0000061657;;;;;202;0;0;0;0;0
FR0013153541;;;;Maisons du Monde S.A.;3,72;26,4;0,14;0,11;0,37;0
ES0105463006;;;;;8,2;0;0;0;0;0
IE00BVGC3741;;;;Malin Corporation plc;8,65;6,17;1,4;3,81;0,94;0
FR0000030074;;;;Malteries Franco-Belges Société Anonyme;735;0;0;0;1,12;0
FR0000038606;;;;Manitou BF SA;16,02;54,13;0,3;0,21;0,42;0,16
DE000A0JQ5U3;;;;Manz AG;4,27;23,94;0,18;0,11;0,28;0
ES0124244E34;;;;Mapfre, S.A.;2,55;0;0;0;0,15;3,06
IT0005364333;;;;Maps S.p.A.;2,91;2,69;1,08;0,65;0,41;0
FR0013400835;;;;Mare Nostrum SA;0,23;14,77;0,02;0,01;0,07;0
IT0003428445;;;;MARR S.p.A.;9,99;17,45;0,57;0,34;0,33;0,34
PTMFR0AM0003;;;;Martifer SGPS, S.A.;1,72;2,69;0,64;0,44;0,2;0
IT0004376858;;;;Marzocchi Pompe S.p.A.;2,66;8,38;0,32;0,25;0,53;0
IT0004125677;;;;Masi Agricola S.p.A.;4,47;6,04;0,74;1;0,62;0
FR0004155687;;;;Mastrad Société Anonyme;0,0092;0,05;0,18;0,15;0,5;0
IT0005388449;;;;Matica Fintec S.p.A.;1,575;2,1;0,75;0,46;0,48;0
NO0013008664;;;;Matvareexpressen As;74;116,57;0,63;0,47;0,3;0
FR0010609263;;;;;0,147;0;0;0;0;0
FR0000051070;;;;Etablissements Maurel & Prom S.A.;4,892;9,07;0,54;0,67;0,53;0,58
BE0974404361;;;;Mazaro N.V.;2,16;0;0;0;0;0
FR0000060873;;;;Marie Brizard Wine & Spirits SA;3,88;1,65;2,35;1,95;0,83;0
FR0011742329;;;;MCPHY ENERGY;0,902;5,49;0,16;0,14;0,54;0
FR0010844464;;;;Medesis Pharma S.A.;0,35;0,39;0,9;-1,67;2,39;0
FR0000064404;;;;Groupe MEDIA 6;11;24,8;0,44;0,31;0,49;0,21
PTGMC0AM0003;;;;Grupo Média Capital, SGPS, S.A.;1,8;1,58;1,14;0,99;0,49;4,38
IT0005324105;;;;Media Lab S.p.A.;2,22;0;0;0;0;0
FR0011049824;;;;Median Technologies SA;3,14;2,05;1,53;1;0,29;0
FR0004065605;;;;;16,64;0;0;0;0;0
IT0000062957;;;;Mediobanca Banca di Credito Finanziario S.p.A.;14,045;120,03;0,12;0,13;0,11;0,34
NO0010159684;;;;Medistim ASA;145;23,46;6,18;5,78;1,11;0,02
IE00BTN1Y115;;;;Medtronic plc;84,14;0;0;0;0,54;0,03
BE0165385973;;;;Melexis NV;56,7;22,17;2,56;2,99;0,67;0,06
NO0006001908;;;;Melhus Sparebank;159,6;4033,83;0,04;0,05;0,14;0,04
FR0010298620;;;;MEMSCAP, S.A.;3,57;2,55;1,4;1,35;0,73;0
DE0007100000;;;;Mercedes-Benz Group AG;53,38;0;0;0;0,34;0,11
FR0010241638;;;;Mercialys SA;10,22;23,01;0,44;0,57;0,32;0,93
DE0006599905;;;;Merck KGaA;139,95;202,75;0,69;0,51;0,56;0,01
ES0105025003;;;;MERLIN Properties SOCIMI, S.A.;10,43;23,92;0,44;0,76;0,56;0,61
FR0000039620;;;;Mersen S.A.;20,15;50,39;0,4;0,37;0,51;0,13
IT0005481855;;;;Met.Extra Group S.p.A.;2,16;0;0;0;0,75;0
FR00140066X4;;;;Metavisio;0,1778;1,9;0,09;0,05;0,24;0
FR0011217710;;;;Méthanor SCA;1,725;5,66;0,3;2,36;1,03;1,63
FR0000053225;;;;Métropole Télévision S.A.;10,82;11,31;0,96;0,71;0,64;0,5
IT0005586950;;;;Mevim S.p.A.;0,615;1,73;0,36;0,22;0,13;0
IT0005450819;;;;Mexedia Società Per Azioni S.B.;6,5;17,87;0,36;0,18;0,4;0
NL0015001OI1;;;;MFE-Mediaforeurope N.V.;2,91;8,47;0,34;291;0;0
NL0015001OJ9;;;;MFE-Mediaforeurope N.V.;4,114;12,31;0,33;411,4;0;2,08
FR0010204453;;;;MG International S.A.;4,18;6,84;0,61;0,51;0,88;0
FR0010353888;;;;MGI Digital Technology Société Anonyme;14,44;19,34;0,75;0,93;1,04;0
FR001400AJ45;;;;Compagnie Générale des Établissements Michelin Société en commandite par actions;31,57;0;0;0;0,52;0
FR0010500363;;;;Nicolas Miguet et Associes SA;0,063;0;0;0;0;33,33
BE0003731453;;;;Miko NV;51;172,37;0,3;0,23;0,48;0,03
FR0013053535;;;;Miliboo Société anonyme;1,31;2,44;0,54;0,34;0,51;0
IE00BD64C665;;;;Mincon Group plc;0,43;0,84;0,51;0,49;0,7;5,81
FR0004172450;;;;Mindscape SA;3,33;11,93;0,28;0,18;2,33;0
IT0005427510;;;;MiT Sim S.p.A.;3;2,01;1,49;1,19;0,66;0
BE0974283153;;;;Mithra Pharmaceuticals SA;6,75;7,72;0,87;0,98;0,02;0
IT0001447348;;;;Mittel S.p.A.;1,64;4,16;0,39;0,37;0,64;3,05
NL0009312842;;;;;0,042;0;0;0;0,96;0
GB00BY7QYJ50;;;;Molten Ventures Plc;310;0;0;0;0,94;0
IT0004195308;;;;Moltiply Group S.p.A.;37,1;21,58;1,72;1,43;0,38;0,03
FR001400H3A0;;;;Mon Courtier Energie Groupe S.A.;6,24;4,54;1,37;0,96;0,72;0
IT0004965148;;;;Moncler S.p.A.;47,81;12,17;3,93;3,51;0,8;0,02
IT0001469383;;;;Arnoldo Mondadori Editore S.p.A.;2,2;3,44;0,64;0,42;0,27;3,09
IT0001447785;;;;Mondo TV S.p.A.;0,133;0,29;0,46;0,34;0,52;0
FR0011443266;;;;Mondo TV France Société Anonyme;0,0158;0,01;1,58;0,79;0,52;0
IT0005338139;;;;Monnalisa S.p.A.;0,79;12,47;0,06;0,05;0,26;0
IT0000066016;;;;Monrif S.p.A.;0,05;0,82;0,06;0,05;0,1;0
BE0003853703;;;;Montea Comm. VA;65,5;114,44;0,57;1,39;0,61;0,06
ES0105549002;;;;Montepino Logística, SOCIMI, S.A.;9,3;0;0;0;0;0
NL0000488153;;;;Palmboomen Cultuur Maatschappij Mopoli (Palmeraies De Mopoli) N.V.;244;0;0;0;1,02;0
CWN814651014;;;;Morefield Group N.V.;0,52;4,9;0,11;0,09;0,29;0
DE0006632003;;;;MorphoSys AG;73,27;82,7;0,89;0,99;0,03;0
NO0010694029;;;;;0,77;0;0;0;0;0
PTMEN0AE0005;;;;Mota-Engil, SGPS, S.A.;2,49;26,61;0,09;0,06;0,03;1,58
GB00BMXH3352;;;;MotorK plc;5,7;1,1;5,18;3,2;0,55;0
FR0011033083;;;;Moulinvest S.A.;11,1;49,19;0,23;0,22;0,47;0
BE0003602134;;;;Moury Construct SA;520;0;0;0;0,68;0,01
NO0003054108;;;;Mowi ASA;204,5;12,22;16,73;13,35;0,46;0,02
NO0010791353;;;;MPC Container Ships ASA;22,4;2,39;9,37;21,96;0,75;0
NL0015268814;;;;MPC Energy Solutions N.V.;9,06;4,81;1,88;2,5;0,49;0
FR0004034320;;;;Mr.Bricolage S.A.;7,8;26,17;0,3;0,21;0,39;0,55
DE000A0D9PT0;;;;MTU Aero Engines AG;325,2;167,45;1,94;1,35;0,28;0
NO0010734338;;;;Multiconsult ASA;195;101,83;1,91;1,23;0,29;0,02
FR0013462231;;;;Munic S.A.;0,84;1,51;0,56;0,29;0,51;0
DE0008430026;;;;Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München;515;2062,06;0,25;0,28;0,11;0,01
FR001400IE67;;;;MyHotelMatch S.A.;0,401;2,76;0,15;0,11;0;0
NO0010974983;;;;;2,32;0;0;0;0;0
FR0013482791;;;;;0,484;0;0;0;0;0
NL0015000CG2;;;;New Amsterdam Invest N.V.;9,35;16,12;0,58;1,04;0,55;0
FR0014003J32;;;;namR Société anonyme;0,489;2,25;0,22;0,22;0,02;0
FR0011341205;;;;Nanobiotix S.A.;2,8;1,98;1,41;0,74;0,1;0
DK0060520450;;;;Napatech A/S;22;2,35;9,36;7,07;0,64;0
ES0116870314;;;;Naturgy Energy Group, S.A.;23,5;33,23;0,71;0,61;0,27;0,27
NO0010205966;;;;Navamedic ASA;24;17,38;1,38;0,72;0,45;0
NL0000371243;;;;Nedap N.V.;53,2;19,8;2,69;2,48;0,66;0,08
NO0003049405;;;;Nekkar ASA;10,25;5,56;1,84;1,45;0,65;0
NO0010081235;;;;Nel ASA;3,064;0;0;0;0,8;0
DE0006452907;;;;Nemetschek SE;101;17,08;5,91;6,58;0,37;0,01
IT0005275778;;;;Neodecortech S.p.A.;2,85;12,35;0,23;0,21;0,48;0
FR0011675362;;;;Neoen S.A.;39,47;44,27;0,89;1,03;0,4;0
FR0011636083;;;;;0,0513;0;0;0;0;0
IT0005497018;;;;Neosperience S.p.A.;0,712;1,69;0,42;0,32;0,56;0
FR001400MV37;;;;Neovacs S.A.;3;0;0;0;0,95;0
NL0015000RT3;;;;NEPI Rockcastle N.V.;14001;10,57;1324,6;2646,69;0,59;0
FI0009013296;;;;Neste Oyj;13,175;20,04;0,66;0,68;0,47;0,21
FR0004154060;;;;Netgem SA;0,94;0,87;1,08;0,85;0,67;8,22
IT0005545675;;;;Netweek S.p.A.;0,0116;2,32;0,01;0;0,24;0
BE0003680916;;;;Compagnie Financière de Neufcour S.A.;7,3;0;0;0;0;0
FR0004050250;;;;Neurones S.A.;44,15;25,6;1,72;1,24;0,55;0,01
NL0009822014;;;;New Sources Energy N.V.;0,017;0;0;0;0;0
IT0005385213;;;;;11,44;0;0;0;0;0
BE0003832491;;;;Newtree S.A.;2,74;0;0;0;0;0
FR0000044448;;;;Nexans S.A.;109,4;157,73;0,69;0,46;0,23;0,02
IT0005366767;;;;Nexi S.p.A.;5,788;0;0;0;0,49;0
FR0010112524;;;;Nexity SA;11,84;129,56;0,09;0,05;0,24;0,84
NO0010629108;;;;NEXT Biometrics Group ASA;6,78;1,09;6,22;5,22;1,2;0
IT0005330516;;;;Next Re SIIQ S.p.A.;3,12;12,84;0,24;0,48;0,54;0,63
FR0004171346;;;;;0,388;0;0;0;0;0
BE0003770840;;;;Nextensa NV/SA;38,9;176,13;0,22;0,32;0,47;0,14
FR0014003XT0;;;;NFL Biosciences SA;1,89;0,4;4,72;2,45;0,21;0
FR0012650166;;;;NHOA S.A.;1,244;1,93;0,64;0,49;0,47;0
FR0013018124;;;;Nicox S.A.;0,269;0,83;0,32;0,21;0,51;0
NO0010733082;;;;Nidaros Sparebank;100,1;4431,49;0,02;0,03;0,12;0
NL0010773842;;;;NN Group N.V.;42,96;775,07;0,06;0,06;0,1;0,16
FI0009000681;;;;Nokia Oyj;4,101;0;0;0;0,54;0,6
FI0009005318;;;;Nokian Renkaat Oyj;7,466;17,74;0,42;0,42;0,5;0,77
NO0010360019;;;;NorAm Drilling AS;34,85;1,95;17,87;36,68;0,8;0
NO0010856511;;;;Norbit ASA;94,6;17,86;5,3;3,3;0,51;0
NO0010892912;;;;Norcod AS;18,55;14,21;1,31;1,14;0,32;0
NO0013052209;;;;NORCONSULT ASA;43,25;17,35;2,49;1,73;0,36;0
FI4000297767;;;;Nordea Bank Abp;127,6;0;0;0;0,06;0,06
DE000A0D6554;;;;Nordex SE;11,42;19,93;0,57;0,34;0,18;0
NO0011002651;;;;Nordhealth AS;43,4;0,7;62;48,22;0,88;0
NO0012928805;;;;Nordic Aqua Partners A/S;72,5;5,55;13,06;18,98;0,49;0
NO0003058109;;;;Nordic Halibut AS;21,2;18,66;1,14;1,32;0,59;0
NO0013162693;;;;Nordic Mining ASA;24,75;30,17;0,82;1,1;0,46;0
NO0003055501;;;;Nordic Semiconductor ASA;100,85;3,96;25,47;23,34;0,69;0
NO0011018434;;;;Nordic Technology Group AS;2,7;2,79;0,97;0,89;0,72;0
NO0012885252;;;;Norse Atlantic ASA;3,78;8,36;0,45;0,45;0,17;0
NO0005052605;;;;Norsk Hydro ASA;69,76;0;0;0;0,48;0,05
NO0010941925;;;;Norsk Renewables AS;0,288;0,75;0,38;0,32;0,12;0
NO0010969108;;;;Norsk Titanium AS;2,55;0,03;85;63,75;0,06;0
NO0010861115;;;;Norske Skog ASA;22,88;179,03;0,13;0,13;0,4;0
NO0010550056;;;;North Energy ASA;2,65;3,12;0,85;2,35;0,98;0
DE000A0SMU87;;;;;42,65;0;0;0;0;0
NO0010196140;;;;Norwegian Air Shuttle ASA;11,645;36,2;0,32;0,24;0,19;0
NO0010984966;;;;Norwegian Block Exchange AS;0,55;0,61;0,9;0,81;0,32;0
PTZON0AM0006;;;;NOS, S.G.P.S., S.A.;3,405;4,89;0,7;0,61;0,3;2,51
IT0005025355;;;;Notorious Pictures S.p.A.;0,76;3,39;0,22;0,16;0,36;5,96
PTNBA0AM0006;;;;Novabase S.G.P.S., S.A.;5,7;4,77;1,19;0,86;0,43;1,95
FR0010397232;;;;Novacyt S.A.;0,56;1,45;0,39;0,3;0,97;0
FR0000185464;;;;Novatech Industries;10,5;0;0;0;0;0
FR0014001PV6;;;;NR21 Société Anonyme;32,2;0;0;0;0,99;0
NO0003679102;;;;;0,439;0;0;0;0;0
FR0000121691;;;;NRJ Group SA;6,84;8,34;0,82;0,74;0,82;0,2
FR0000064529;;;;NSC Groupe SA;58;0;0;0;0,46;0,06
FR0004065639;;;;NSE S.A.;28,6;23,58;1,21;0,9;0,53;0,05
NL0012365084;;;;NSI N.V.;19,86;55,63;0,36;1,02;0,65;0,38
IT0005453110;;;;Nusco S.p.A.;0,94;2,79;0,34;0,23;0,42;0
IT0005390783;;;;NVP S.p.A.;3,2;6,83;0,47;0,38;0,25;0
NL0015000D50;;;;NX Filtration N.V.;4,095;2,67;1,53;2,26;0,88;0
NL0009538784;;;;NXP Semiconductors N.V.;216,99;61,18;3,55;2,59;0,44;0,01
NO0010714785;;;;;0,2044;0;0;0;0;0
BE0974294267;;;;Nyrstar NV;0,0716;0,15;0,48;0,28;0,28;0
BE0974358906;;;;;7,34;0;0;0;0;0
FR0014003711;;;;;4,39;0;0;0;0;0
NO0010865009;;;;Observe Medical ASA;0,38;0,69;0,55;0,84;0,54;0
NO0010914641;;;;Ocean GeoLoop AS;4,98;4,63;1,08;0,97;0,68;0
NO0010887565;;;;Ocean Sun AS;1,72;0,84;2,05;1,83;0,89;0
NL0010558797;;;;OCI N.V.;11,145;42,29;0,26;0,16;0,1;0
NO0003399909;;;;Odfjell SE;112,4;34,31;3,28;4,5;0,43;0,04
NO0003399917;;;;Odfjell SE;107,5;110,29;0,97;1,34;0,43;0,04
FR0000052680;;;;Oeneo Société Anonyme;9,76;6,97;1,4;1,29;0,65;0,15
IT0005374035;;;;Officina Stellare S.p.A.;13,7;6,15;2,23;1,57;0,37;0
NO0010816895;;;;OKEA ASA;19,97;199,73;0,1;0,07;0,05;0
NO0005638858;;;;Olav Thon Eiendomsselskap ASA;220;602,15;0,37;0,71;0,5;0,01
IT0001350625;;;;Olidata S.p.A.;0,346;0,43;0,8;0,44;0,11;0
PTOTP0AM0004;;;;Olimpo Real Estate Portugal, SIGI, S.A.;3,7;6,75;0,55;1,05;0,52;0
NO0010894512;;;;Omda AS;27,5;54,73;0,5;0,64;0,08;0
IT0005453748;;;;OMER S.p.A.;4,02;2,4;1,67;1,43;0,72;0
FR0014003T71;;;;Omer-Decugis & Cie SA;4,19;6,81;0,62;0,53;0,5;0
AT0000743059;;;;OMV Aktiengesellschaft;37,5;141,12;0,27;0,26;0,35;0,1
FR001400CM63;;;;Oncodesign Precision Medicine Société anonyme;1,065;0,85;1,25;0,71;0,23;0
FR0013266772;;;;One Experience Société anonyme;0,34;1,05;0,32;0,25;0,5;0
FR0004174712;;;;SA Onlineformapro;2,26;0;0;0;0;0
BE0974276082;;;;Ontex Group NV;7,95;18,62;0,43;0,27;0,39;0,26
NL0015000HT4;;;;Onward Medical N.V.;4,77;0,82;5,82;3,36;0,39;0
FR0000133308;;;;Orange S.A.;9,652;0;0;0;0,3;0,66
BE0003735496;;;;Orange Belgium S.A.;14,9;66,09;0,23;0,26;0,16;0,19
FR0000075392;;;;Orapi SA;6,5;23,72;0,27;0,18;0,24;0,43
FR0013318052;;;;Ordissimo SA;0,64;2,09;0,31;0,24;0,56;0
FR0010609206;;;;Orege Société Anonyme;0,34;0,18;1,89;-0,65;4,86;0
IE00B1WV4493;;;;Origin Enterprises plc;3;10,31;0,29;0,17;0,32;1,38
ES0105534004;;;;;1,6;0;0;0;0;0
FI0009014377;;;;Orion Oyj;45;13;3,46;2,92;0,57;0,08
NO0003733800;;;;Orkla ASA;102,4;0;0;0;0,52;0,03
FR001400NLM4;;;;EMEIS;5,345;80,96;0,07;0,06;0,14;0,2
IT0005138703;;;;Orsero S.p.A.;12,9;33,87;0,38;0,27;0,35;0
IT0005424830;;;;OSAI Automation System S.p.A.;0,67;4,79;0,14;0,08;0,14;0
FR0012127173;;;;OSE Immunotherapeutics SA;7,49;3,77;1,99;1,83;0,3;0
FR001400IUV6;;;;Osmosun S.A.;1,474;0;0;0;0;0
NO0010040611;;;;Otello Corporation ASA;7,9;1,31;6,03;41,58;0,99;0,07
NO0010809783;;;;Otovo ASA;1,008;3,35;0,3;0,28;0,57;0
FR0014005HJ9;;;;OVH Groupe S.A.;8,5;6,95;1,22;1,11;0,24;0
IE00B4XVDC01;;;;Ovoca Bio plc;0,018;0,04;0,45;0,36;19,09;0
IT0005043507;;;;OVS S.p.A.;2,992;7,93;0,38;0,28;0,32;0
BE0003846632;;;;Oxurion NV;0,28;3,27;0,09;-0,14;2,01;0
FR0000077992;;;;Pacte Novation;9,05;0;0;0;0;0
IT0005575730;;;;Palingeo S.p.A.;5,98;10,13;0,59;0,39;0,35;0
NO0010564701;;;;Panoro Energy ASA;27,2;5,55;4,9;6,36;0,38;0
DE0005558696;;;;paragon GmbH & Co. KGaA;1,97;30,82;0,06;0,07;0,05;0,5
FR0010263202;;;;Paref SA;39,2;139,91;0,28;0,51;0,58;0,15
NO0010397581;;;;Pareto Bank ASA;65;335,88;0,19;0,24;0,2;0
FR0004038263;;;;Parrot S.A.;2,4;2,85;0,84;0,74;0,63;0
NL0012650535;;;;Parx Materials N.V.;0,32;0;0;0;0;0
IT0005546319;;;;Pasquarelli Auto S.p.A.;0,786;0;0;0;0;0
FR0000038465;;;;Passat Société Anonyme;4,82;15,58;0,31;0,24;0,74;1,64
FR0011027135;;;;Patrimoine et Commerce SA;19,7;56,98;0,35;0,6;0,5;0,38
IT0005378143;;;;Pattern S.p.A.;4,9;6,05;0,81;0,52;0,35;0
FR0013479730;;;;PAULIC Meunerie SA;1,05;3,6;0,29;0,29;0,39;0
NL0000336303;;;;PB Holding N.V.;3;3,04;0,99;25;1,03;1,66
DE0008019001;;;;Deutsche Pfandbriefbank AG;5,23;0;0;0;0,08;0
NO0010405640;;;;PCI Biotech Holding ASA;1,498;1,41;1,06;0,97;0,89;0
IE00BWB8X525;;;;Permanent TSB Group Holdings plc;1,48;50,58;0,03;0,03;0,09;29,48
FR0000120693;;;;Pernod Ricard SA;107,35;106,35;1,01;0,73;0,4;0,02
FR0000061459;;;;Gérard Perrier Industrie S.A.;87;65,89;1,32;0,96;0,53;0,03
GG00BPFJTF46;;;;Pershing Square Holdings, Ltd.;49,8;0;0;0;0,8;0
NO0012942525;;;;PetroNor E&P ASA;10,4;1,78;5,84;7,54;1,17;0
FR0000064784;;;;Peugeot Invest Société anonyme;70,8;358,16;0,2;0,59;0,67;0,04
NO0010840507;;;;Pexip Holding ASA;46,65;12,94;3,61;3,7;0,76;0
DE0006916604;;;;Pfeiffer Vacuum Technology AG;153,8;85,91;1,79;1,62;0,58;0,01
IT0005274094;;;;Pharmanutra S.p.A.;55,1;9,58;5,75;4,41;0,51;0,03
NL0010391025;;;;Pharming Group N.V.;0,719;0,53;1,36;1,01;0,53;0
PTPTC0AM0009;;;;Pharol, SGPS S.A.;0,0402;0,12;0,34;0,8;0,76;303,48
FR001400K4B1;;;;PHAXIAM Therapeutics S.A.;1,75;3,49;0,5;0,29;0,7;0
NL0000009538;;;;Koninklijke Philips N.V.;24,79;12,79;1,94;619,75;0;0,1
NO0010395577;;;;Philly Shipyard ASA;67,6;19,38;3,49;1,99;0,25;0
IT0005373789;;;;Philogen S.p.A.;18,7;2,93;6,38;6,38;0,76;0
NO0010000045;;;;Photocure ASA;51,2;17,09;3;2,24;0,69;0
BE0948608451;;;;Photonike Capital SA;0,115;0;0;0;0;0
IT0003073266;;;;Piaggio & C. SpA;2,094;5,45;0,38;0,32;0,21;2,58
FR001400B4H9;;;;;0,069;0;0;0;0,13;0
FR0000073041;;;;"Pierre &amp; Vacances SA";1,4;9,69;0,14;0,14;0,13;2,88
IT0003056386;;;;Pininfarina S.p.A.;0,686;1,12;0,61;0,51;0,39;2,24
NO0010735681;;;;Pioneer Property Group ASA;98,2;0;0;0;0;0,09
IT0005337958;;;;Piovan S.p.A.;13,8;7,03;1,96;1,16;0,36;0
IT0004240443;;;;Piquadro S.p.A.;2,05;3,68;0,56;0,42;0,45;1,6
IT0005278236;;;;Pirelli & C. S.p.A.;5,34;0;0;0;0,42;0
FR0000061608;;;;Piscines Desjoyaux SA;11,9;20,23;0,59;0,58;0,89;0,35
FR0000030769;;;;;500;0;0;0;0;0
IT0005430951;;;;Planetel S.p.A.;4,8;7,72;0,62;0,53;0,37;0
FR001400PFU4;;;;PLANISWARE;27,16;3,23;8,41;6,44;0,78;0
FR0010785790;;;;Plant Advanced Technologies SA;12,5;10,22;1,22;1,43;0,55;0
FR0013252186;;;;Plastiques du Val de Loire;1,185;33;0,04;0,03;0,31;1,8
FR0000124570;;;;OPmobility SE;8,825;39,55;0,22;0,15;0,28;0,32
IT0005339160;;;;PLC S.p.A.;1,815;2,8;0,65;0,4;0,16;0
NL0015001W49;;;;Pluxee N.V.;19,666;45,01;0,44;0,28;0,05;0
DE000A0JBPG2;;;;PNE AG;11;15,94;0,69;0,51;0,12;0,04
NO0010466022;;;;Polaris Media ASA;83,5;84,47;0,99;1,6;0,63;0,07
NO0012535832;;;;poLight ASA;4,91;2,03;2,42;2,38;0,95;0
